É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:32:21

,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{
2024/8/20,29.2,8,1,35.4,8,1,24.2,8,1,15.0,0,8,1,6.9,0,8,1,0,1,8,1,71,8,1
2024/8/21,29.2,8,1,36.0,8,1,24.8,8,1,0.0,0,8,1,6.6,0,8,1,0,1,8,1,72,8,1
2024/8/22,28.8,8,1,33.9,8,1,26.5,8,1,4.0,0,8,1,2.5,0,8,1,0,1,8,1,74,8,1
2024/8/23,29.3,8,1,35.7,8,1,25.7,8,1,0.0,0,8,1,8.3,0,8,1,0,1,8,1,76,8,1
2024/8/24,28.6,8,1,36.3,8,1,25.8,8,1,19.0,0,8,1,3.3,0,8,1,0,1,8,1,80,8,1
2024/8/25,27.8,8,1,32.6,8,1,24.6,8,1,6.0,0,8,1,4.2,0,8,1,0,1,8,1,81,8,1
2024/8/26,28.8,8,1,34.9,8,1,24.7,8,1,0.0,0,8,1,9.6,0,8,1,0,1,8,1,70,8,1
2024/8/27,24.8,8,1,27.4,8,1,23.1,8,1,17.5,0,8,1,0.0,0,8,1,0,1,8,1,90,8,1
2024/8/28,23.9,8,1,25.6,8,1,22.6,8,1,23.0,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2024/8/29,23.6,8,1,26.6,8,1,22.6,8,1,64.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2024/8/30,25.4,8,1,29.4,8,1,22.5,8,1,26.5,0,8,1,1.2,0,8,1,0,1,8,1,91,8,1
2024/8/31,24.8,8,1,31.6,8,1,22.0,8,1,10.0,0,8,1,2.3,0,8,1,0,1,8,1,90,8,1
2024/9/1,25.1,8,1,30.5,8,1,21.8,8,1,2.5,0,8,1,2.6,0,8,1,0,1,8,1,88,8,1
2024/9/2,27.8,8,1,34.5,8,1,23.0,8,1,0.0,0,8,1,9.0,0,8,1,0,1,8,1,78,8,1
2024/9/3,25.1,8,1,32.4,8,1,22.6,8,1,24.0,0,8,1,4.5,0,8,1,0,1,8,1,86,8,1
2024/9/4,26.2,8,1,33.1,8,1,21.8,8,1,0.0,0,8,1,8.2,0,8,1,0,1,8,1,74,8,1
2024/9/5,26.6,8,1,33.7,8,1,21.1,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,69,8,1
2024/9/6,27.7,8,1,35.1,8,1,22.4,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,68,8,1
2024/9/7,28.5,8,1,34.9,8,1,24.6,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,70,8,1
2024/9/8,28.4,8,1,35.2,8,1,25.5,8,1,11.0,0,8,1,7.8,0,8,1,0,1,8,1,74,8,1
2024/9/9,28.5,8,1,34.6,8,1,24.3,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,70,8,1
2024/9/10,28.7,8,1,35.0,8,1,23.9,8,1,0.0,0,8,1,9.6,0,8,1,0,1,8,1,69,8,1
2024/9/11,28.8,8,1,35.3,8,1,25.1,8,1,5.5,0,8,1,6.6,0,8,1,0,1,8,1,73,8,1
2024/9/12,28.7,8,1,35.4,8,1,24.8,8,1,0.0,0,8,1,6.6,0,8,1,0,1,8,1,76,8,1
2024/9/13,28.7,8,1,33.7,8,1,26.0,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,75,8,1
2024/9/14,28.9,8,1,34.6,8,1,24.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,72,8,1
2024/9/15,28.3,8,1,33.9,8,1,24.9,8,1,4.0,0,8,1,2.5,0,8,1,0,1,8,1,78,8,1
2024/9/16,28.0,8,1,33.9,8,1,25.3,8,1,0.0,0,8,1,4.2,0,8,1,0,1,8,1,78,8,1
2024/9/17,28.3,8,1,33.9,8,1,25.1,8,1,0,1,8,1,6.7,0,8,1,0,1,8,1,76,8,1
2024/9/18,29.5,8,1,35.9,8,1,26.0,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,73,8,1
2024/9/19,27.6,8,1,33.8,8,1,25.0,8,1,1.5,0,8,1,3.1,0,8,1,0,1,8,1,78,8,1
2024/9/20,28.5,8,1,35.8,8,1,24.2,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,68,8,1
2024/9/21,26.7,8,1,30.5,8,1,23.4,8,1,0.0,0,8,1,0.7,0,8,1,0,1,8,1,75,8,1
2024/9/22,25.8,8,1,29.1,8,1,23.7,8,1,3.0,0,8,1,0.3,0,8,1,0,1,8,1,84,8,1
2024/9/23,24.2,8,1,30.1,8,1,21.3,8,1,0,1,8,1,3.3,0,8,1,0,1,8,1,66,8,1
2024/9/24,21.9,8,1,26.1,8,1,20.0,8,1,0.0,0,8,1,2.7,0,8,1,0,1,8,1,57,8,1
2024/9/25,21.1,8,1,24.5,8,1,16.6,8,1,0.0,0,8,1,0.9,0,8,1,0,1,8,1,64,8,1
2024/9/26,24.6,8,1,31.4,8,1,18.5,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,70,8,1
2024/9/27,25.0,8,1,28.6,8,1,22.3,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,78,8,1
2024/9/28,24.4,8,1,28.9,8,1,21.2,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,78,8,1
2024/9/29,23.3,8,1,25.3,8,1,21.9,8,1,1.0,0,8,1,0.0,0,8,1,0,1,8,1,76,8,1
2024/9/30,23.7,8,1,29.4,8,1,19.9,8,1,0,1,8,1,6.5,0,8,1,0,1,8,1,66,8,1
2024/10/1,24.3,8,1,31.6,8,1,17.5,8,1,0.0,0,8,1,10.5,0,8,1,0,1,8,1,68,8,1
2024/10/2,25.2,8,1,31.7,8,1,20.6,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,70,8,1
2024/10/3,23.1,8,1,30.1,8,1,20.4,8,1,19.0,0,8,1,4.3,0,8,1,0,1,8,1,80,8,1
2024/10/4,23.7,8,1,28.0,8,1,20.7,8,1,3.0,0,8,1,0.4,0,8,1,0,1,8,1,89,8,1
2024/10/5,21.9,8,1,24.0,8,1,20.4,8,1,5.0,0,8,1,0.2,0,8,1,0,1,8,1,89,8,1
2024/10/6,23.1,8,1,27.0,8,1,20.3,8,1,0.0,0,8,1,1.4,0,8,1,0,1,8,1,85,8,1
2024/10/7,24.7,8,1,29.8,8,1,21.6,8,1,0.0,0,8,1,3.2,0,8,1,0,1,8,1,78,8,1
2024/10/8,20.5,8,1,24.3,8,1,16.6,8,1,41.0,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2024/10/9,17.0,8,1,21.3,8,1,13.2,8,1,31.0,0,8,1,2.1,0,8,1,0,1,8,1,91,8,1
2024/10/10,17.6,8,1,24.3,8,1,11.7,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,75,8,1
2024/10/11,19.2,8,1,25.6,8,1,14.0,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,71,8,1
2024/10/12,19.6,8,1,26.6,8,1,14.0,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,70,8,1
2024/10/13,19.7,8,1,27.0,8,1,13.7,8,1,0,1,8,1,10.4,0,8,1,0,1,8,1,70,8,1
2024/10/14,19.3,8,1,26.1,8,1,13.4,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,68,8,1
2024/10/15,19.6,8,1,24.5,8,1,15.1,8,1,0,1,8,1,2.9,0,8,1,0,1,8,1,73,8,1
2024/10/16,19.6,8,1,22.8,8,1,16.5,8,1,0,1,8,1,0.0,0,8,1,0,1,8,1,79,8,1
2024/10/17,22.2,8,1,28.7,8,1,16.2,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,75,8,1
2024/10/18,22.0,8,1,26.0,8,1,18.5,8,1,0.0,0,8,1,0.9,0,8,1,0,1,8,1,79,8,1
2024/10/19,22.0,8,1,24.9,8,1,19.7,8,1,4.0,0,8,1,0.6,0,8,1,0,1,8,1,85,8,1
2024/10/20,17.3,8,1,21.3,8,1,13.2,8,1,0,1,8,1,4.7,0,8,1,0,1,8,1,58,8,1
2024/10/21,15.2,8,1,21.9,8,1,8.8,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,64,8,1
2024/10/22,17.4,8,1,23.6,8,1,10.2,8,1,0.0,0,8,1,7.8,0,8,1,0,1,8,1,69,8,1
2024/10/23,19.4,8,1,22.3,8,1,17.5,8,1,3.0,0,8,1,0.3,0,8,1,0,1,8,1,93,8,1
2024/10/24,22.0,8,1,26.0,8,1,18.7,8,1,0.0,0,8,1,2.1,0,8,1,0,1,8,1,83,8,1
2024/10/25,20.9,8,1,24.8,8,1,18.4,8,1,0.5,0,8,1,1.9,0,8,1,0,1,8,1,77,8,1
2024/10/26,18.3,8,1,21.2,8,1,15.9,8,1,0,1,8,1,0.0,0,8,1,0,1,8,1,83,8,1
2024/10/27,19.2,8,1,22.7,8,1,14.8,8,1,0.0,0,8,1,3.8,0,8,1,0,1,8,1,78,8,1
2024/10/28,19.3,8,1,22.7,8,1,17.6,8,1,11.0,0,8,1,0.4,0,8,1,0,1,8,1,77,8,1
2024/10/29,15.5,8,1,18.4,8,1,12.8,8,1,19.0,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2024/10/30,16.9,8,1,24.8,8,1,12.6,8,1,7.0,0,8,1,6.4,0,8,1,0,1,8,1,72,8,1
2024/10/31,13.7,8,1,19.4,8,1,8.7,8,1,0,1,8,1,7.1,0,8,1,0,1,8,1,72,8,1
2024/11/1,14.7,8,1,19.1,8,1,10.1,8,1,3.0,0,8,1,2.4,0,8,1,0,1,8,1,83,8,1
2024/11/2,16.3,8,1,17.6,8,1,14.7,8,1,42.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2024/11/3,17.4,8,1,23.1,8,1,11.0,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,60,8,1
2024/11/4,15.3,8,1,21.6,8,1,9.8,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,77,8,1
2024/11/5,15.7,8,1,20.0,8,1,10.9,8,1,0.0,0,8,1,3.5,0,8,1,0,1,8,1,75,8,1
2024/11/6,15.6,8,1,21.7,5,1,10.7,5,1,0.0,0,8,1,8.0,0,5,1,0,1,8,1,70,8,1
2024/11/7,12.3,8,1,19.1,8,1,7.8,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,60,8,1
2024/11/8,9.8,8,1,15.7,8,1,5.3,8,1,0,1,8,1,6.5,0,8,1,0,1,8,1,67,8,1
2024/11/9,10.7,8,1,18.5,8,1,4.3,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,74,8,1
2024/11/10,11.6,8,1,15.4,8,1,7.0,8,1,0.0,0,8,1,0.3,0,8,1,0,1,8,1,81,8,1
2024/11/11,15.6,8,1,22.1,8,1,11.4,8,1,0.0,0,8,1,6.2,0,8,1,0,1,8,1,80,8,1
2024/11/12,14.6,8,1,21.5,8,1,8.7,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,79,8,1
2024/11/13,15.4,8,1,21.9,8,1,8.8,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,74,8,1
2024/11/14,15.8,8,1,19.6,8,1,12.5,8,1,0.0,0,8,1,3.6,0,8,1,0,1,8,1,71,8,1
2024/11/15,15.6,8,1,18.3,8,1,14.0,8,1,2.5,0,8,1,0.3,0,8,1,0,1,8,1,91,8,1
2024/11/16,15.8,8,1,19.2,8,1,12.8,8,1,0.0,0,8,1,1.5,0,8,1,0,1,8,1,84,8,1
2024/11/17,17.1,8,1,22.8,8,1,11.8,8,1,0.0,0,8,1,7.9,0,8,1,0,1,8,1,80,8,1
2024/11/18,13.5,8,1,18.7,8,1,8.2,8,1,0,1,8,1,2.9,0,8,1,0,1,8,1,54,8,1
2024/11/19,8.7,8,1,13.2,8,1,4.2,8,1,0,1,8,1,7.1,0,8,1,0,1,8,1,55,8,1
2024/11/20,6.3,8,1,7.4,8,1,4.3,8,1,4.5,0,8,1,0.0,0,8,1,0,1,8,1,89,8,1
2024/11/21,10.2,8,1,16.1,8,1,6.4,8,1,0.0,0,8,1,6.4,0,8,1,0,1,5,1,87,8,1
2024/11/22,9.9,8,1,16.8,8,1,5.3,8,1,0,1,8,1,5.9,0,8,1,0,1,8,1,77,8,1
2024/11/23,10.3,8,1,15.7,8,1,5.9,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,53,8,1
2024/11/24,8.2,8,1,15.0,8,1,2.1,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,64,8,1
2024/11/25,7.8,8,1,14.4,8,1,2.0,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,69,8,1
2024/11/26,6.1,8,1,9.3,8,1,1.3,8,1,24.5,0,8,1,2.7,0,8,1,0,1,8,1,83,8,1
2024/11/27,11.8,8,1,18.6,8,1,7.2,8,1,1.5,0,8,1,5.1,0,8,1,0,1,8,1,82,8,1
2024/11/28,8.8,8,1,15.4,8,1,4.1,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,57,8,1
2024/11/29,6.9,8,1,15.0,8,1,1.3,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,59,8,1
2024/11/30,7.4,8,1,15.1,8,1,1.2,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,61,8,1
2024/12/1,7.5,8,1,16.0,8,1,1.0,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,69,8,1
2024/12/2,7.6,8,1,15.2,8,1,1.4,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,74,8,1
2024/12/3,8.1,8,1,16.0,5,1,1.5,5,1,0,1,8,1,8.9,0,8,1,0,1,8,1,76,8,1
2024/12/4,9.5,8,1,17.2,8,1,2.8,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,69,8,1
2024/12/5,8.9,8,1,15.3,8,1,3.8,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,58,8,1
2024/12/6,7.1,8,1,15.6,8,1,0.4,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,57,8,1
2024/12/7,7.0,8,1,14.0,8,1,1.4,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,58,8,1
2024/12/8,6.2,8,1,11.3,8,1,1.9,8,1,0.0,0,8,1,6.9,0,8,1,0,1,8,1,54,8,1
2024/12/9,4.2,8,1,10.6,8,1,-1.0,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,53,8,1
2024/12/10,3.8,8,1,11.5,8,1,-2.1,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,63,8,1
2024/12/11,4.6,8,1,11.2,8,1,-0.5,8,1,0,1,8,1,5.7,0,8,1,0,1,8,1,65,8,1
2024/12/12,4.1,8,1,11.4,8,1,-1.9,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,53,8,1
2024/12/13,2.2,8,1,7.7,8,1,-2.6,8,1,0,1,8,1,2.7,0,8,1,0,1,8,1,58,8,1
2024/12/14,5.1,8,1,11.0,8,1,-0.5,8,1,0.0,0,8,1,8.9,0,8,1,0,1,8,1,44,8,1
2024/12/15,2.8,8,1,10.5,8,1,-3.7,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,52,8,1
2024/12/16,4.7,8,1,13.4,8,1,-1.5,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,56,8,1
2024/12/17,4.7,8,1,13.7,8,1,-1.8,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,60,8,1
2024/12/18,4.6,8,1,12.3,8,1,-1.5,8,1,0.0,0,8,1,8.9,0,8,1,0,1,8,1,62,8,1
2024/12/19,4.7,8,1,9.8,8,1,1.0,8,1,0.0,0,8,1,6.6,0,8,1,0,1,8,1,58,8,1
2024/12/20,2.0,8,1,7.1,8,1,-3.3,8,1,0,1,8,1,5.7,0,8,1,0,1,8,1,59,8,1
2024/12/21,3.2,8,1,10.3,8,1,-3.4,8,1,0.0,0,8,1,5.7,0,8,1,0,1,8,1,67,8,1
2024/12/22,6.6,8,1,10.4,8,1,3.5,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,34,8,1
2024/12/23,4.2,8,1,10.0,8,1,-0.2,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,36,8,1
2024/12/24,4.6,8,1,11.5,8,1,-2.4,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,44,8,1
2024/12/25,3.0,8,1,9.3,8,1,-2.7,8,1,0,1,8,1,7.4,0,8,1,0,1,8,1,53,8,1
2024/12/26,6.9,8,1,15.5,8,1,-0.1,8,1,0,1,8,1,7.2,0,8,1,0,1,8,1,54,8,1
2024/12/27,5.7,8,1,11.3,8,1,0.7,8,1,0,1,8,1,5.4,0,8,1,0,1,8,1,46,8,1
2024/12/28,3.4,8,1,9.1,8,1,-1.1,8,1,0,1,8,1,6.2,0,8,1,0,1,8,1,52,8,1
2024/12/29,3.0,8,1,11.0,8,1,-3.9,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,53,8,1
2024/12/30,2.1,8,1,8.7,8,1,-3.6,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,59,8,1
2024/12/31,4.7,8,1,14.2,8,1,-2.4,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,56,8,1
2025/1/1,4.8,8,1,11.0,8,1,-0.6,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,39,8,1
2025/1/2,3.6,8,1,12.3,8,1,-3.2,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,60,8,1
2025/1/3,4.3,8,1,11.3,8,1,-2.3,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,59,8,1
2025/1/4,3.4,8,1,10.1,8,1,-2.6,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,55,8,1
2025/1/5,1.8,8,1,9.1,8,1,-4.1,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,64,8,1
2025/1/6,0.8,8,1,3.4,8,1,-2.7,8,1,20.0,0,8,1,0.1,0,8,1,0,1,8,1,85,8,1
2025/1/7,4.8,8,1,12.2,8,1,1.5,8,1,0,1,8,1,3.7,0,8,1,0,1,8,1,71,8,1
2025/1/8,3.4,8,1,9.7,8,1,-1.7,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,46,8,1
2025/1/9,2.9,8,1,10.4,8,1,-2.9,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,42,8,1
2025/1/10,2.4,8,1,7.7,8,1,-2.6,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,36,8,1
2025/1/11,1.0,8,1,9.4,8,1,-5.2,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,55,8,1
2025/1/12,2.8,8,1,8.4,8,1,-1.8,8,1,0,1,8,1,3.7,0,8,1,0,1,8,1,62,8,1
2025/1/13,4.0,8,1,12.2,8,1,-2.4,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,58,8,1
2025/1/14,3.7,8,1,11.3,8,1,-3.2,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,54,8,1
2025/1/15,4.2,8,1,11.5,8,1,-1.6,8,1,0.0,0,8,1,5.6,0,8,1,0,1,8,1,54,8,1
2025/1/16,2.4,8,1,8.4,8,1,-2.4,8,1,0,1,8,1,7.3,0,8,1,0,1,8,1,58,8,1
2025/1/17,2.9,8,1,10.3,8,1,-2.7,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,56,8,1
2025/1/18,2.2,8,1,8.4,8,1,-4.0,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,54,8,1
2025/1/19,5.8,8,1,11.4,8,1,-0.4,8,1,0,1,8,1,4.7,0,8,1,0,1,8,1,56,8,1
2025/1/20,8.0,8,1,13.9,8,1,3.2,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,73,8,1
2025/1/21,7.5,8,1,13.0,8,1,2.4,8,1,0.0,0,8,1,6.2,0,8,1,0,1,8,1,65,8,1
2025/1/22,5.3,8,1,12.4,8,1,-0.9,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,60,8,1
2025/1/23,5.4,8,1,12.6,8,1,-1.1,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,62,8,1
2025/1/24,5.9,8,1,14.0,8,1,-1.3,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,61,8,1
2025/1/25,6.5,8,1,12.2,8,1,2.1,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,45,8,1
2025/1/26,4.7,8,1,11.1,8,1,-1.0,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,44,8,1
2025/1/27,3.7,8,1,10.0,8,1,-2.0,8,1,0,1,8,1,6.0,0,8,1,0,1,8,1,57,8,1
2025/1/28,6.8,8,1,14.7,8,1,1.4,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,49,8,1
2025/1/29,3.0,8,1,10.1,8,1,-2.8,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,45,8,1
2025/1/30,3.2,8,1,9.7,8,1,-3.2,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,44,8,1
2025/1/31,4.8,8,1,11.7,8,1,-1.7,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,36,8,1
2025/2/1,4.9,8,1,10.8,8,1,-2.1,8,1,0.0,0,8,1,6.7,0,8,1,0,1,8,1,52,8,1
2025/2/2,5.3,8,1,7.2,8,1,3.6,8,1,3.5,0,8,1,0.0,0,8,1,0,1,8,1,86,8,1
2025/2/3,6.1,8,1,8.0,8,1,4.5,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,80,8,1
2025/2/4,4.0,8,1,9.5,8,1,-0.4,8,1,0.0,0,8,1,8.3,0,8,1,0,1,8,1,51,8,1
2025/2/5,1.0,8,1,7.4,8,1,-3.5,8,1,0,1,8,1,7.2,0,8,1,0,1,8,1,42,8,1
2025/2/6,1.4,8,1,7.6,8,1,-4.8,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,35,8,1
2025/2/7,1.2,8,1,5.9,8,1,-4.4,8,1,0.0,0,8,1,7.9,0,8,1,0,1,8,1,46,8,1
2025/2/8,2.4,8,1,7.9,8,1,-1.9,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,39,8,1
2025/2/9,2.0,8,1,9.2,8,1,-5.5,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,41,8,1
2025/2/10,2.9,8,1,10.6,8,1,-4.9,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,42,8,1
2025/2/11,3.6,8,1,10.6,8,1,-2.3,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,44,8,1
2025/2/12,3.9,8,1,11.7,8,1,-4.1,8,1,3.5,0,8,1,7.8,0,8,1,0,1,8,1,62,8,1
2025/2/13,6.5,8,1,10.6,8,1,0.2,8,1,3.5,0,8,1,9.7,0,8,1,0,1,8,1,52,8,1
2025/2/14,4.6,8,1,13.5,8,1,-3.7,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,51,8,1
2025/2/15,5.9,8,1,13.8,8,1,-1.9,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,61,8,1
2025/2/16,9.6,8,1,16.2,8,1,4.6,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,64,8,1
2025/2/17,6.9,8,1,14.4,8,1,2.2,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,49,8,1
2025/2/18,3.7,8,1,9.0,8,1,-0.2,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,26,8,1
2025/2/19,2.4,8,1,7.3,8,1,-1.4,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,28,8,1
2025/2/20,2.4,8,1,9.0,8,1,-4.6,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,31,8,1
2025/2/21,2.7,8,1,9.3,8,1,-4.2,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,36,8,1
2025/2/22,1.8,8,1,8.0,8,1,-4.1,8,1,0,1,8,1,7.2,0,8,1,0,1,8,1,39,8,1
2025/2/23,2.2,8,1,9.4,8,1,-5.2,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,36,8,1
2025/2/24,2.8,8,1,9.3,8,1,-4.0,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,41,8,1
2025/2/25,4.1,8,1,12.6,8,1,-3.3,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,44,8,1
2025/2/26,6.4,8,1,14.9,8,1,-2.0,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,45,8,1
2025/2/27,7.4,8,1,16.8,8,1,-1.2,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,39,8,1
2025/2/28,8.9,8,1,17.3,8,1,0.3,8,1,0,1,8,1,4.6,0,8,1,0,1,8,1,51,8,1
2025/3/1,10.8,8,1,21.1,8,1,1.7,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,57,8,1
2025/3/2,12.0,8,1,20.0,8,1,4.7,8,1,0.0,0,8,1,2.8,0,8,1,0,1,8,1,63,8,1
2025/3/3,7.5,8,1,13.2,8,1,3.9,8,1,34.0,0,8,1,0.0,0,8,1,0,1,8,1,84,8,1
2025/3/4,3.0,8,1,6.0,8,1,0.6,8,1,6.5,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2025/3/5,5.0,8,1,8.6,8,1,0.7,8,1,5.0,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2025/3/6,8.1,8,1,13.2,8,1,4.2,8,1,0.0,0,8,1,1.9,0,8,1,0,1,8,1,63,8,1
2025/3/7,5.8,8,1,11.8,8,1,2.2,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,40,8,1
2025/3/8,4.1,8,1,7.1,8,1,1.1,8,1,0.0,0,8,1,0.6,0,8,1,0,1,8,1,65,8,1
2025/3/9,7.7,8,1,14.3,8,1,2.9,8,1,0.0,0,8,1,8.9,0,8,1,0,1,8,1,52,8,1
2025/3/10,7.9,8,1,16.3,8,1,-0.9,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,53,8,1
2025/3/11,9.0,8,1,11.9,8,1,6.9,8,1,0.5,0,8,1,0.1,0,8,1,0,1,8,1,79,8,1
2025/3/12,10.5,8,1,14.1,8,1,8.0,8,1,1.5,0,8,1,0.3,0,8,1,0,1,8,1,88,8,1
2025/3/13,13.8,8,1,20.8,8,1,9.4,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,68,8,1
2025/3/14,11.1,8,1,20.4,8,1,4.6,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,58,8,1
2025/3/15,6.3,8,1,8.9,8,1,4.6,8,1,4.5,0,8,1,0.3,0,8,1,0,1,8,1,74,8,1
2025/3/16,5.6,8,1,7.3,8,1,3.5,8,1,13.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2025/3/17,8.7,8,1,14.3,8,1,3.1,8,1,0.5,0,8,1,10.0,0,8,1,0,1,8,1,59,8,1
2025/3/18,6.7,8,1,13.3,8,1,-0.5,8,1,0.0,0,8,1,9.5,0,8,1,0,1,8,1,53,8,1
2025/3/19,4.8,8,1,10.9,8,1,0.3,8,1,14.0,0,8,1,2.8,0,8,1,1,0,8,1,69,8,1
2025/3/20,6.1,8,1,13.1,8,1,-1.0,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,60,8,1
2025/3/21,9.6,8,1,19.5,8,1,0.9,8,1,0,1,8,1,11.4,0,8,1,0,1,8,1,50,8,1
2025/3/22,12.7,8,1,23.4,8,1,2.8,8,1,0,1,8,1,11.3,0,8,1,0,1,8,1,44,8,1
