É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:31:23

,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ,åyà‰ëÚ
2024/2/17,1.0,8,1,7.0,8,1,-4.0,8,1,0.0,0,8,1,6.9,0,8,1,0,1,8,1,79,8,1
2024/2/18,4.8,8,1,12.1,8,1,-1.5,8,1,0.0,0,8,1,10.2,0,8,1,0,1,8,1,81,8,1
2024/2/19,5.8,8,1,9.0,8,1,1.8,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2024/2/20,7.7,8,1,16.8,8,1,1.5,8,1,0.0,0,8,1,8.5,0,8,1,0,1,8,1,89,8,1
2024/2/21,3.0,8,1,6.7,8,1,-1.3,8,1,8.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/2/22,-2.5,8,1,-1.2,8,1,-3.7,8,1,14.5,0,8,1,0.0,0,8,1,1,0,8,1,100,8,1
2024/2/23,-4.0,8,1,-2.8,8,1,-5.4,8,1,3.0,0,8,1,0.0,0,8,1,4,0,8,1,98,8,1
2024/2/24,-3.5,8,1,0.1,8,1,-5.8,8,1,0,1,8,1,4.7,0,8,1,0,1,8,1,94,8,1
2024/2/25,-1.8,8,1,-0.2,8,1,-4.0,8,1,9.0,0,8,1,0.0,0,8,1,18,0,8,1,97,8,1
2024/2/26,-1.6,8,1,2.7,8,1,-4.3,8,1,0.0,0,8,1,7.9,0,8,1,0,1,8,1,84,8,1
2024/2/27,-3.7,8,1,0.3,8,1,-7.2,8,1,1.5,0,8,1,6.6,0,8,1,6,0,8,1,79,8,1
2024/2/28,-2.7,8,1,2.7,8,1,-7.4,8,1,0.0,0,8,1,9.4,0,8,1,0,1,8,1,81,8,1
2024/2/29,-1.5,8,1,5.3,8,1,-6.8,8,1,9.5,0,8,1,3.9,0,8,1,18,0,8,1,84,8,1
2024/3/1,0.4,8,1,4.5,8,1,-1.9,8,1,11.5,0,8,1,4.4,0,8,1,8,0,8,1,87,8,1
2024/3/2,-3.9,8,1,1.2,8,1,-9.1,8,1,0.0,0,8,1,10.8,0,8,1,0,1,8,1,59,8,1
2024/3/3,-2.1,8,1,5.2,8,1,-10.5,8,1,0.0,0,8,1,9.2,0,8,1,0,1,8,1,56,8,1
2024/3/4,-0.3,8,1,5.1,8,1,-4.1,8,1,0.0,0,8,1,6.6,0,8,1,0,1,8,1,63,8,1
2024/3/5,-2.1,8,1,2.2,8,1,-4.0,8,1,8.0,0,8,1,0.0,0,8,1,13,0,8,1,93,8,1
2024/3/6,-1.0,8,1,0.5,8,1,-3.2,8,1,8.0,0,8,1,0.0,0,8,1,3,0,8,1,97,8,1
2024/3/7,-1.8,8,1,2.1,8,1,-4.8,8,1,0.0,0,8,1,6.3,0,8,1,2,0,8,1,84,8,1
2024/3/8,-1.0,8,1,5.5,8,1,-4.4,8,1,0.5,0,8,1,6.0,0,8,1,1,0,8,1,85,8,1
2024/3/9,-3.7,8,1,-0.3,8,1,-7.7,8,1,0.0,0,8,1,10.0,0,8,1,1,0,8,1,67,8,1
2024/3/10,-3.4,8,1,2.9,8,1,-8.2,8,1,0.0,0,8,1,9.0,0,8,1,0,1,8,1,73,8,1
2024/3/11,-1.5,8,1,6.9,8,1,-9.3,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,69,8,1
2024/3/12,0.2,8,1,4.3,8,1,-2.1,8,1,11.0,0,8,1,0.0,0,8,1,13,0,8,1,84,8,1
2024/3/13,-1.4,8,1,2.9,8,1,-5.0,8,1,0.0,0,8,1,9.0,0,8,1,1,0,8,1,82,8,1
2024/3/14,-0.4,8,1,7.8,8,1,-7.8,8,1,0,1,8,1,11.3,0,8,1,0,1,8,1,70,8,1
2024/3/15,2.8,8,1,11.4,8,1,-5.1,8,1,0,1,8,1,11.4,0,8,1,0,1,8,1,55,8,1
2024/3/16,5.0,8,1,13.8,8,1,-1.3,8,1,0,1,8,1,11.2,0,8,1,0,1,8,1,59,8,1
2024/3/17,5.6,8,1,12.3,8,1,-1.4,8,1,0.0,0,8,1,3.9,0,8,1,0,1,8,1,72,8,1
2024/3/18,-0.9,8,1,3.1,8,1,-5.2,8,1,0,1,8,1,11.3,0,8,1,0,1,8,1,51,8,1
2024/3/19,-0.6,8,1,6.9,8,1,-7.4,8,1,0.0,0,8,1,5.4,0,8,1,0,1,8,1,61,8,1
2024/3/20,-1.4,8,1,5.3,8,1,-6.1,8,1,4.5,0,8,1,3.9,0,8,1,6,0,8,1,83,8,1
2024/3/21,-4.5,8,1,1.3,8,1,-8.3,8,1,0.0,0,8,1,9.6,0,8,1,2,0,8,1,71,8,1
2024/3/22,-3.0,8,1,3.7,8,1,-9.6,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,64,8,1
2024/3/23,-0.3,8,1,7.6,8,1,-4.1,8,1,4.5,0,8,1,3.1,0,8,1,5,0,8,1,83,8,1
2024/3/24,4.8,8,1,13.1,8,1,-1.7,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,81,8,1
2024/3/25,4.5,8,1,7.7,8,1,1.3,8,1,7.5,0,8,1,0.0,0,8,1,0,1,8,1,96,8,1
2024/3/26,2.1,8,1,3.8,8,1,-1.3,8,1,42.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2024/3/27,1.0,8,1,8.7,8,1,-3.0,8,1,0.0,0,8,1,7.7,0,8,1,0,1,8,1,80,8,1
2024/3/28,2.1,8,1,7.3,8,1,-2.9,8,1,0.5,0,8,1,2.4,0,8,1,0,1,8,1,82,8,1
2024/3/29,8.9,8,1,17.3,8,1,2.9,8,1,15.5,0,8,1,5.4,0,8,1,0,1,8,1,79,8,1
2024/3/30,12.0,8,1,17.7,8,1,6.8,8,1,0,1,8,1,10.4,0,8,1,0,1,8,1,44,8,1
2024/3/31,12.9,8,1,19.9,8,1,7.8,8,1,0,1,8,1,10.9,0,8,1,0,1,8,1,49,8,1
2024/4/1,6.9,8,1,13.5,8,1,1.3,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,59,8,1
2024/4/2,5.7,8,1,15.0,8,1,-4.0,8,1,0,1,8,1,7.4,0,8,1,0,1,8,1,56,8,1
2024/4/3,7.9,8,1,13.2,8,1,5.3,8,1,23.5,0,8,1,0.0,0,8,1,0,1,8,1,73,8,1
2024/4/4,7.2,8,1,13.3,8,1,1.9,8,1,2.5,0,8,1,4.5,0,8,1,0,1,8,1,93,8,1
2024/4/5,3.0,8,1,6.1,8,1,2.0,8,1,0.5,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2024/4/6,6.9,8,1,12.8,8,1,0.0,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,90,8,1
2024/4/7,11.0,8,1,18.1,8,1,2.9,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,78,8,1
2024/4/8,12.1,8,1,17.2,8,1,9.8,8,1,4.0,0,8,1,1.9,0,8,1,0,1,8,1,90,8,1
2024/4/9,6.1,8,1,11.7,8,1,-1.7,8,1,45.5,0,8,1,0.7,0,8,1,0,1,8,1,94,8,1
2024/4/10,3.4,8,1,13.5,8,1,-5.2,8,1,0,1,8,1,12.3,0,8,1,0,1,8,1,63,8,1
2024/4/11,5.8,8,1,11.4,8,1,-1.5,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,72,8,1
2024/4/12,8.9,8,1,15.5,8,1,4.3,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,77,8,1
2024/4/13,10.2,8,1,20.9,8,1,0.9,8,1,0,1,8,1,12.2,0,8,1,0,1,8,1,72,8,1
2024/4/14,12.5,8,1,21.8,8,1,2.8,8,1,0,1,8,1,11.9,0,8,1,0,1,8,1,65,8,1
2024/4/15,13.5,8,1,21.6,8,1,5.2,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,61,8,1
2024/4/16,11.9,8,1,18.1,8,1,7.1,8,1,0.0,0,8,1,5.7,0,8,1,0,1,8,1,78,8,1
2024/4/17,12.3,8,1,19.4,8,1,7.7,8,1,10.5,0,8,1,8.7,0,8,1,0,1,8,1,76,8,1
2024/4/18,9.7,8,1,14.7,8,1,6.2,8,1,0,1,8,1,0.9,0,8,1,0,1,8,1,81,8,1
2024/4/19,9.0,8,1,16.1,8,1,4.5,8,1,0,1,8,1,6.7,0,8,1,0,1,8,1,63,8,1
2024/4/20,11.6,8,1,22.1,8,1,2.8,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,62,8,1
2024/4/21,11.5,8,1,15.1,8,1,7.9,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,79,8,1
2024/4/22,10.4,8,1,15.2,8,1,8.7,8,1,0.5,0,8,1,0.2,0,8,1,0,1,8,1,94,8,1
2024/4/23,10.2,8,1,12.6,8,1,9.1,8,1,1.0,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2024/4/24,8.5,8,1,9.2,8,1,7.9,8,1,16.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/4/25,12.6,8,1,22.0,8,1,5.2,8,1,0.5,0,8,1,9.0,0,8,1,0,1,8,1,80,8,1
2024/4/26,12.8,8,1,20.3,8,1,2.6,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,75,8,1
2024/4/27,14.5,8,1,20.9,8,1,8.8,8,1,0.0,0,8,1,3.4,0,8,1,0,1,8,1,80,8,1
2024/4/28,15.2,8,1,26.0,8,1,5.6,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,66,8,1
2024/4/29,15.4,8,1,22.1,8,1,8.6,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,78,8,1
2024/4/30,13.8,8,1,17.4,8,1,11.7,8,1,3.0,0,8,1,0.4,0,8,1,0,1,8,1,97,8,1
2024/5/1,9.3,8,1,12.7,8,1,5.1,8,1,22.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/5/2,8.4,5,1,15.1,8,1,4.8,8,1,0.5,0,8,1,8.4,0,5,1,0,1,8,1,82,5,1
2024/5/3,11.4,8,1,21.7,8,1,2.3,8,1,0,1,8,1,13.1,0,8,1,0,1,8,1,72,8,1
2024/5/4,14.1,8,1,24.3,8,1,3.7,8,1,0,1,8,1,13.0,0,8,1,0,1,8,1,57,8,1
2024/5/5,16.2,8,1,24.9,8,1,6.7,8,1,0,1,8,1,12.9,0,8,1,0,1,8,1,54,8,1
2024/5/6,15.2,8,1,19.4,8,1,10.7,8,1,0.0,0,8,1,0.3,0,8,1,0,1,8,1,52,8,1
2024/5/7,11.6,8,1,14.8,8,1,10.3,8,1,9.5,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2024/5/8,9.7,8,1,18.4,8,1,3.7,8,1,0.0,0,8,1,5.6,0,8,1,0,1,8,1,86,8,1
2024/5/9,5.3,8,1,13.5,8,1,-1.0,8,1,1.0,0,8,1,8.0,0,8,1,0,1,8,1,73,8,1
2024/5/10,10.5,8,1,21.7,8,1,-0.7,8,1,0,1,8,1,13.2,0,8,1,0,1,8,1,51,8,1
2024/5/11,13.4,8,1,21.8,8,1,4.5,8,1,0,1,8,1,13.1,0,8,1,0,1,8,1,66,8,1
2024/5/12,12.4,8,1,20.1,8,1,7.1,8,1,0.0,0,8,1,2.5,0,8,1,0,1,8,1,82,8,1
2024/5/13,9.8,8,1,14.1,8,1,3.4,8,1,26.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/5/14,10.0,8,1,17.3,8,1,3.6,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,72,8,1
2024/5/15,12.9,8,1,19.7,8,1,4.3,8,1,1.0,0,8,1,9.5,0,8,1,0,1,8,1,79,8,1
2024/5/16,12.3,8,1,17.6,8,1,8.3,8,1,1.5,0,8,1,0.4,0,8,1,0,1,8,1,91,8,1
2024/5/17,12.9,8,1,21.1,8,1,6.5,8,1,0,1,8,1,13.4,0,8,1,0,1,8,1,58,8,1
2024/5/18,14.4,8,1,23.0,8,1,4.4,8,1,0,1,8,1,12.7,0,8,1,0,1,8,1,65,8,1
2024/5/19,14.1,8,1,20.8,8,1,9.5,8,1,4.5,0,8,1,0.0,0,8,1,0,1,8,1,80,8,1
2024/5/20,13.8,8,1,20.9,8,1,9.8,8,1,12.0,0,8,1,6.9,0,8,1,0,1,8,1,93,8,1
2024/5/21,13.9,8,1,20.2,8,1,10.3,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,87,8,1
2024/5/22,13.0,8,1,18.1,8,1,9.1,8,1,0.0,0,8,1,7.8,0,8,1,0,1,8,1,75,8,1
2024/5/23,14.0,8,1,21.4,8,1,7.7,8,1,0,1,8,1,4.0,0,8,1,0,1,8,1,87,8,1
2024/5/24,16.3,8,1,26.5,8,1,8.6,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,78,8,1
2024/5/25,12.9,8,1,20.3,8,1,6.9,8,1,0,1,8,1,13.5,0,8,1,0,1,8,1,72,8,1
2024/5/26,12.1,8,1,16.4,8,1,9.0,8,1,0,1,8,1,5.6,0,8,1,0,1,8,1,87,8,1
2024/5/27,15.0,8,1,19.0,8,1,9.6,8,1,0.5,0,8,1,1.0,0,8,1,0,1,8,1,89,8,1
2024/5/28,15.8,8,1,18.1,8,1,10.3,8,1,33.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/5/29,12.2,8,1,18.8,8,1,7.4,8,1,0.0,0,8,1,9.5,0,8,1,0,1,8,1,89,8,1
2024/5/30,14.7,8,1,21.1,8,1,6.4,8,1,0.0,0,8,1,9.9,0,8,1,0,1,8,1,81,8,1
2024/5/31,12.8,8,1,15.6,8,1,10.5,8,1,42.0,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2024/6/1,13.9,8,1,21.1,8,1,9.8,8,1,3.0,0,8,1,6.5,0,8,1,0,1,8,1,85,8,1
2024/6/2,11.0,8,1,13.5,8,1,9.9,8,1,24.0,0,8,1,0.2,0,8,1,0,1,8,1,100,8,1
2024/6/3,11.7,8,1,19.0,8,1,7.4,8,1,30.5,0,8,1,6.4,0,8,1,0,1,8,1,92,8,1
2024/6/4,12.0,8,1,17.6,8,1,8.3,8,1,0.0,0,8,1,4.5,0,8,1,0,1,8,1,88,8,1
2024/6/5,13.7,8,1,20.8,8,1,8.4,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,82,8,1
2024/6/6,15.1,8,1,21.4,8,1,9.8,8,1,0,1,8,1,5.5,0,8,1,0,1,8,1,83,8,1
2024/6/7,15.9,8,1,21.4,8,1,12.2,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,82,8,1
2024/6/8,16.1,8,1,22.8,8,1,9.0,8,1,0,1,8,1,12.0,0,8,1,0,1,8,1,77,8,1
2024/6/9,14.5,8,1,17.6,8,1,12.4,8,1,0.5,0,8,1,0.0,0,8,1,0,1,8,1,90,8,1
2024/6/10,15.0,8,1,19.3,8,1,12.6,8,1,3.5,0,8,1,2.9,0,8,1,0,1,8,1,95,8,1
2024/6/11,18.5,8,1,25.0,8,1,12.3,8,1,0,1,8,1,10.4,0,8,1,0,1,8,1,75,8,1
2024/6/12,18.9,8,1,24.3,8,1,13.9,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,77,8,1
2024/6/13,16.9,8,1,24.5,8,1,10.2,8,1,0.0,0,8,1,5.5,0,8,1,0,1,8,1,84,8,1
2024/6/14,20.2,8,1,28.3,8,1,12.2,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,67,8,1
2024/6/15,19.3,8,1,24.3,8,1,14.1,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,72,8,1
2024/6/16,19.2,8,1,27.6,8,1,15.0,8,1,9.0,0,8,1,7.1,0,8,1,0,1,8,1,86,8,1
2024/6/17,17.8,8,1,23.7,8,1,13.4,8,1,2.0,0,8,1,5.9,0,8,1,0,1,8,1,82,8,1
2024/6/18,13.7,8,1,14.8,8,1,12.9,8,1,32.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/6/19,16.8,8,1,25.0,8,1,11.8,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,82,8,1
2024/6/20,18.5,8,1,26.6,5,1,11.0,8,1,0,1,8,1,9.7,0,5,1,0,1,8,1,81,8,1
2024/6/21,14.7,8,1,16.7,8,1,9.9,8,1,12.5,0,8,1,1.0,0,8,1,0,1,8,1,98,8,1
2024/6/22,16.7,8,1,24.9,8,1,9.2,8,1,0.5,0,8,1,5.9,0,8,1,0,1,8,1,83,8,1
2024/6/23,17.9,8,1,24.1,8,1,13.6,8,1,56.0,0,8,1,1.2,0,8,1,0,1,8,1,98,8,1
2024/6/24,21.5,8,1,27.3,8,1,17.7,8,1,0.0,0,8,1,3.7,0,8,1,0,1,8,1,84,8,1
2024/6/25,21.7,8,1,27.6,8,1,17.3,8,1,0,1,8,1,4.6,0,8,1,0,1,8,1,76,8,1
2024/6/26,19.4,8,1,25.4,8,1,13.6,8,1,0.0,0,8,1,4.1,0,8,1,0,1,8,1,74,8,1
2024/6/27,17.4,8,1,23.1,8,1,12.1,8,1,0,1,8,1,4.9,0,8,1,0,1,8,1,87,8,1
2024/6/28,16.4,8,1,17.1,8,1,15.4,8,1,35.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/6/29,18.8,8,1,25.1,8,1,15.4,8,1,4.5,0,8,1,6.1,0,8,1,0,1,8,1,91,8,1
2024/6/30,19.5,8,1,23.9,8,1,16.7,8,1,8.5,0,8,1,0.1,0,8,1,0,1,8,1,92,8,1
2024/7/1,20.7,8,1,23.4,8,1,17.7,8,1,12.0,0,8,1,0.5,0,8,1,0,1,8,1,95,8,1
2024/7/2,19.7,8,1,24.5,8,1,15.9,8,1,0.0,0,8,1,3.5,0,8,1,0,1,8,1,92,8,1
2024/7/3,22.4,8,1,28.5,8,1,18.0,8,1,2.0,0,8,1,6.3,0,8,1,0,1,8,1,86,8,1
2024/7/4,24.4,8,1,29.8,8,1,18.1,8,1,0.0,0,8,1,12.1,0,8,1,0,1,8,1,75,8,1
2024/7/5,23.1,8,1,30.1,8,1,17.3,8,1,0.0,0,8,1,10.9,0,8,1,0,1,8,1,84,8,1
2024/7/6,21.8,8,1,27.0,8,1,18.7,8,1,3.5,0,8,1,1.5,0,8,1,0,1,8,1,89,8,1
2024/7/7,24.2,8,1,31.6,8,1,16.9,8,1,0,1,8,1,11.6,0,8,1,0,1,8,1,71,8,1
2024/7/8,23.7,8,1,28.6,8,1,19.4,8,1,0,1,8,1,1.3,0,8,1,0,1,8,1,80,8,1
2024/7/9,22.6,8,1,26.5,8,1,19.8,8,1,0.0,0,8,1,0.5,0,8,1,0,1,8,1,78,8,1
2024/7/10,21.2,8,1,24.3,8,1,18.7,8,1,20.0,0,8,1,0.0,0,8,1,0,1,8,1,85,8,1
2024/7/11,20.2,8,1,22.9,8,1,18.3,8,1,4.5,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2024/7/12,18.8,8,1,20.5,8,1,17.8,8,1,12.5,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/7/13,20.2,8,1,25.7,8,1,16.7,8,1,0.0,0,8,1,6.5,0,8,1,0,1,8,1,89,8,1
2024/7/14,19.1,8,1,20.3,8,1,18.4,8,1,27.0,0,8,1,0.0,0,8,1,0,1,8,1,99,8,1
2024/7/15,19.9,8,1,25.5,8,1,18.4,8,1,4.0,0,8,1,1.2,0,8,1,0,1,8,1,98,8,1
2024/7/16,17.9,8,1,18.8,8,1,17.1,8,1,27.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/7/17,20.7,8,1,25.6,8,1,17.0,8,1,0.5,0,8,1,2.0,0,8,1,0,1,8,1,96,8,1
2024/7/18,22.2,8,1,29.0,8,1,18.3,8,1,0,1,8,1,6.7,0,8,1,0,1,8,1,90,8,1
2024/7/19,23.1,8,1,28.8,8,1,18.4,8,1,0,1,8,1,5.3,0,8,1,0,1,8,1,86,8,1
2024/7/20,24.0,8,1,29.2,8,1,19.8,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,81,8,1
2024/7/21,23.5,8,1,29.7,8,1,18.3,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,84,8,1
2024/7/22,24.6,8,1,31.1,8,1,19.7,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,77,8,1
2024/7/23,24.2,8,1,32.1,8,1,17.7,8,1,0,1,8,1,10.9,0,8,1,0,1,8,1,80,8,1
2024/7/24,21.1,8,1,23.6,8,1,18.6,8,1,5.0,0,8,1,0.4,0,8,1,0,1,8,1,92,8,1
2024/7/25,22.8,8,1,29.6,8,1,18.6,8,1,0.5,0,8,1,6.9,0,8,1,0,1,8,1,86,8,1
2024/7/26,22.9,8,1,30.7,8,1,18.1,8,1,63.5,0,8,1,6.0,0,8,1,0,1,8,1,85,8,1
2024/7/27,23.6,8,1,30.7,8,1,20.0,8,1,4.0,0,8,1,6.7,0,8,1,0,1,8,1,91,8,1
2024/7/28,23.7,8,1,29.2,8,1,20.8,8,1,0,1,8,1,4.1,0,8,1,0,1,8,1,91,8,1
2024/7/29,24.4,8,1,31.4,8,1,19.5,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,80,8,1
2024/7/30,21.3,8,1,27.0,8,1,19.4,8,1,5.5,0,8,1,1.8,0,8,1,0,1,8,1,98,8,1
2024/7/31,22.0,8,1,28.8,8,1,16.7,8,1,0.0,0,8,1,9.1,0,8,1,0,1,8,1,87,8,1
2024/8/1,21.9,8,1,28.4,8,1,16.7,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,86,8,1
2024/8/2,23.4,8,1,29.8,8,1,19.2,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,85,8,1
2024/8/3,24.3,8,1,29.8,8,1,20.3,8,1,0,1,8,1,11.0,0,8,1,0,1,8,1,84,8,1
2024/8/4,24.2,8,1,30.4,8,1,19.3,8,1,0.5,0,8,1,8.4,0,8,1,0,1,8,1,87,8,1
2024/8/5,23.8,8,1,29.0,8,1,21.1,8,1,0,1,8,1,4.8,0,8,1,0,1,8,1,91,8,1
2024/8/6,23.2,8,1,27.9,8,1,20.9,8,1,1.5,0,8,1,3.0,0,8,1,0,1,8,1,94,8,1
2024/8/7,22.4,8,1,27.5,8,1,19.2,8,1,80.0,0,8,1,4.8,0,8,1,0,1,8,1,93,8,1
2024/8/8,22.2,8,1,27.3,8,1,18.3,8,1,0,1,8,1,6.8,0,8,1,0,1,8,1,92,8,1
2024/8/9,22.4,8,1,28.1,8,1,19.0,8,1,0,1,8,1,6.3,0,8,1,0,1,8,1,90,8,1
2024/8/10,21.6,8,1,27.1,8,1,18.7,8,1,0,1,8,1,5.9,0,8,1,0,1,8,1,91,8,1
2024/8/11,22.2,8,1,28.9,8,1,19.0,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,89,8,1
2024/8/12,23.4,8,1,30.2,8,1,18.8,8,1,0.0,0,8,1,6.9,0,8,1,0,1,8,1,89,8,1
2024/8/13,23.0,8,1,25.9,8,1,21.0,8,1,25.0,0,8,1,0.2,0,8,1,0,1,8,1,96,8,1
2024/8/14,22.4,8,1,27.4,8,1,20.7,8,1,27.0,0,8,1,1.6,0,8,1,0,1,8,1,96,8,1
2024/8/15,22.5,8,1,26.7,8,1,18.8,8,1,6.0,0,8,1,3.0,0,8,1,0,1,8,1,93,8,1
2024/8/16,21.7,8,1,26.2,8,1,19.4,8,1,1.0,0,8,1,1.6,0,8,1,0,1,8,1,97,8,1
2024/8/17,23.3,8,1,28.5,8,1,20.8,8,1,2.0,0,8,1,7.4,0,8,1,0,1,8,1,93,8,1
2024/8/18,24.0,8,1,29.6,8,1,20.6,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,91,8,1
2024/8/19,23.7,8,1,29.7,8,1,19.1,8,1,15.0,0,8,1,6.3,0,8,1,0,1,8,1,89,8,1
2024/8/20,22.1,8,1,28.0,8,1,18.8,8,1,3.5,0,8,1,5.8,0,8,1,0,1,8,1,93,8,1
2024/8/21,22.5,8,1,28.2,8,1,19.6,8,1,0.0,0,8,1,3.6,0,8,1,0,1,8,1,93,8,1
2024/8/22,22.4,8,1,26.7,8,1,20.3,8,1,0.0,0,8,1,3.5,0,8,1,0,1,8,1,94,8,1
2024/8/23,24.1,8,1,29.0,8,1,20.8,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,91,8,1
2024/8/24,23.8,8,1,29.8,8,1,20.7,8,1,12.5,0,8,1,6.5,0,8,1,0,1,8,1,91,8,1
2024/8/25,21.4,8,1,25.3,8,1,20.1,8,1,28.0,0,8,1,0.4,0,8,1,0,1,8,1,99,8,1
2024/8/26,21.8,8,1,25.7,8,1,19.1,8,1,0.5,0,8,1,4.5,0,8,1,0,1,8,1,94,8,1
2024/8/27,21.3,8,1,23.4,8,1,19.2,8,1,0.5,0,8,1,0.3,0,8,1,0,1,8,1,96,8,1
2024/8/28,20.8,8,1,23.1,8,1,18.9,8,1,2.5,0,8,1,0.0,0,8,1,0,1,8,1,96,8,1
2024/8/29,20.0,8,1,21.9,8,1,19.2,8,1,47.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2024/8/30,21.4,8,1,24.7,8,1,19.7,8,1,5.5,0,8,1,0.4,0,8,1,0,1,8,1,99,8,1
2024/8/31,20.1,8,1,23.5,8,1,17.4,8,1,14.5,0,8,1,1.1,0,8,1,0,1,8,1,98,8,1
2024/9/1,20.5,8,1,24.8,8,1,17.2,8,1,0,1,8,1,3.0,0,8,1,0,1,8,1,96,8,1
2024/9/2,22.3,8,1,28.9,8,1,18.0,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,88,8,1
2024/9/3,19.2,8,1,22.5,8,1,16.1,8,1,4.5,0,8,1,0.1,0,8,1,0,1,8,1,96,8,1
2024/9/4,18.9,8,1,24.7,8,1,15.5,8,1,0.0,0,8,1,8.0,0,8,1,0,1,8,1,88,8,1
2024/9/5,20.3,8,1,26.4,8,1,13.9,8,1,0.0,0,8,1,11.0,0,8,1,0,1,8,1,88,8,1
2024/9/6,20.8,8,1,27.2,8,1,15.5,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,86,8,1
2024/9/7,21.8,8,1,27.6,8,1,16.5,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,86,8,1
2024/9/8,22.5,8,1,27.5,8,1,20.0,8,1,11.5,0,8,1,5.8,0,8,1,0,1,8,1,92,8,1
2024/9/9,21.2,8,1,25.1,8,1,18.3,8,1,35.0,0,8,1,4.8,0,8,1,0,1,8,1,93,8,1
2024/9/10,22.3,8,1,26.9,8,1,18.3,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,91,8,1
2024/9/11,22.5,8,1,29.1,8,1,17.9,8,1,24.0,0,8,1,8.2,0,8,1,0,1,8,1,92,8,1
2024/9/12,22.2,8,1,29.2,8,1,19.4,8,1,64.0,0,8,1,4.2,0,8,1,0,1,8,1,95,8,1
2024/9/13,22.7,8,1,29.2,8,1,20.1,8,1,8.5,0,8,1,6.6,0,8,1,0,1,8,1,93,5,1
2024/9/14,22.4,8,1,27.3,8,1,19.5,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,93,5,1
