É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:19:33

,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe,ìﬂîe
2024/8/20,30.2,8,1,32.9,8,1,27.8,8,1,1.0,0,8,1,8.9,0,8,1,,,0,1,78,8,1
2024/8/21,30.2,8,1,32.9,8,1,29.1,8,1,0,1,8,1,3.5,0,8,1,,,0,1,79,8,1
2024/8/22,30.3,8,1,32.7,8,1,29.1,8,1,0,1,8,1,6.1,0,8,1,,,0,1,79,8,1
2024/8/23,29.9,8,1,31.5,5,1,28.4,8,1,0,1,8,1,3.4,0,5,1,,,0,1,80,8,1
2024/8/24,28.6,8,1,29.8,8,1,25.3,8,1,28.0,0,8,1,0.3,0,8,1,,,0,1,86,8,1
2024/8/25,29.7,8,1,33.0,8,1,27.3,8,1,0.0,0,8,1,8.4,0,8,1,,,0,1,80,8,1
2024/8/26,29.5,8,1,32.2,8,1,26.7,8,1,9.0,0,8,1,8.4,0,8,1,,,0,1,81,8,1
2024/8/27,30.3,8,1,32.6,8,1,28.9,8,1,0.0,0,8,1,6.4,0,8,1,,,0,1,79,8,1
2024/8/28,30.2,8,1,31.9,8,1,28.9,8,1,0.0,0,8,1,7.7,0,8,1,,,0,1,80,8,1
2024/8/29,29.9,8,1,31.7,8,1,28.6,8,1,0.5,0,8,1,6.3,0,8,1,,,0,1,82,8,1
2024/8/30,30.3,8,1,32.7,8,1,29.0,8,1,0,1,8,1,4.9,0,8,1,,,0,1,82,8,1
2024/8/31,30.0,8,1,32.4,8,1,28.5,8,1,0.5,0,8,1,9.4,0,8,1,,,0,1,76,8,1
2024/9/1,29.8,8,1,32.6,8,1,27.5,8,1,0,1,8,1,11.0,0,8,1,,,0,1,66,8,1
2024/9/2,30.0,8,1,33.2,8,1,27.1,8,1,0,1,8,1,10.8,0,8,1,,,0,1,61,8,1
2024/9/3,29.1,8,1,32.2,8,1,26.9,8,1,13.0,0,8,1,3.0,0,8,1,,,0,1,78,8,1
2024/9/4,28.8,8,1,32.0,8,1,27.0,8,1,6.5,0,8,1,5.2,0,8,1,,,0,1,83,8,1
2024/9/5,29.6,8,1,33.5,8,1,27.3,8,1,0.0,0,8,1,5.5,0,8,1,,,0,1,79,8,1
2024/9/6,29.6,8,1,33.3,8,1,27.1,8,1,0.5,0,8,1,9.3,0,8,1,,,0,1,76,8,1
2024/9/7,28.7,8,1,32.6,8,1,25.2,8,1,9.5,0,8,1,5.5,0,8,1,,,0,1,81,8,1
2024/9/8,29.6,8,1,33.6,8,1,26.9,8,1,2.0,0,8,1,6.4,0,8,1,,,0,1,78,8,1
2024/9/9,27.6,8,1,28.7,8,1,25.4,8,1,17.0,0,8,1,0.0,0,8,1,,,0,1,88,8,1
2024/9/10,29.0,8,1,31.4,8,1,27.3,8,1,15.5,0,8,1,3.3,0,8,1,,,0,1,88,8,1
2024/9/11,27.5,8,1,28.9,8,1,26.1,8,1,30.5,0,8,1,0.0,0,8,1,,,0,1,91,8,1
2024/9/12,29.6,8,1,32.2,8,1,27.5,8,1,2.0,0,8,1,8.8,0,8,1,,,0,1,76,8,1
2024/9/13,28.1,8,1,31.7,8,1,25.8,8,1,36.5,0,8,1,1.6,0,8,1,,,0,1,83,8,1
2024/9/14,28.8,8,1,31.7,8,1,25.8,8,1,3.0,0,8,1,4.7,0,8,1,,,0,1,86,8,1
2024/9/15,29.9,8,1,32.4,8,1,28.4,8,1,0.0,0,8,1,4.5,0,8,1,,,0,1,81,8,1
2024/9/16,29.8,8,1,32.4,8,1,27.8,8,1,5.5,0,8,1,6.0,0,8,1,,,0,1,80,8,1
2024/9/17,28.9,8,1,32.2,8,1,26.7,8,1,12.5,0,8,1,6.6,0,8,1,,,0,1,80,8,1
2024/9/18,28.2,8,1,31.1,8,1,26.5,8,1,15.0,0,8,1,1.4,0,8,1,,,0,1,90,8,1
2024/9/19,28.6,8,1,30.8,8,1,27.4,8,1,23.5,0,8,1,0.8,0,8,1,,,0,1,90,8,1
2024/9/20,29.1,8,1,32.1,8,1,25.1,8,1,20.0,0,8,1,6.0,0,8,1,,,0,1,83,8,1
2024/9/21,30.0,8,1,32.1,8,1,28.2,8,1,1.0,0,8,1,8.5,0,8,1,,,0,1,79,8,1
2024/9/22,30.0,8,1,32.2,8,1,27.7,8,1,0.0,0,8,1,7.2,0,8,1,,,0,1,80,8,1
2024/9/23,29.5,8,1,32.5,8,1,27.6,8,1,0.0,0,8,1,6.0,0,8,1,,,0,1,83,8,1
2024/9/24,28.0,8,1,30.9,8,1,26.0,8,1,6.5,0,8,1,2.0,0,8,1,,,0,1,85,8,1
2024/9/25,28.0,8,1,31.0,8,1,25.1,8,1,26.0,0,8,1,4.3,0,8,1,,,0,1,84,8,1
2024/9/26,28.7,8,1,31.6,8,1,26.3,8,1,5.0,0,8,1,8.2,0,8,1,,,0,1,79,8,1
2024/9/27,28.6,8,1,32.6,8,1,25.2,8,1,20.5,0,8,1,6.2,0,8,1,,,0,1,80,8,1
2024/9/28,26.7,8,1,28.2,8,1,25.2,8,1,16.0,0,8,1,0.0,0,8,1,,,0,1,91,8,1
2024/9/29,26.8,8,1,30.1,8,1,23.9,8,1,7.0,0,8,1,0.1,0,8,1,,,0,1,87,8,1
2024/9/30,28.0,8,1,30.4,8,1,25.5,8,1,1.0,0,8,1,4.9,0,8,1,,,0,1,85,8,1
2024/10/1,29.1,8,1,31.9,8,1,27.2,8,1,2.5,0,8,1,6.4,0,8,1,,,0,1,83,8,1
2024/10/2,28.9,8,1,30.9,8,1,25.6,8,1,1.0,0,8,1,1.1,0,8,1,,,0,1,85,8,1
2024/10/3,27.5,8,1,31.9,8,1,25.3,8,1,7.5,0,8,1,7.0,0,8,1,,,0,1,85,8,1
2024/10/4,27.3,8,1,29.0,8,1,25.5,8,1,13.5,0,8,1,0.0,0,8,1,,,0,1,88,8,1
2024/10/5,28.0,8,1,31.0,8,1,26.1,8,1,4.5,0,8,1,4.8,0,8,1,,,0,1,83,8,1
2024/10/6,28.5,8,1,31.6,8,1,26.8,8,1,0.0,0,8,1,7.3,0,8,1,,,0,1,78,8,1
2024/10/7,28.2,8,1,32.1,8,1,26.1,8,1,5.0,0,8,1,7.3,0,8,1,,,0,1,80,8,1
2024/10/8,26.8,8,1,29.9,8,1,24.8,8,1,1.5,0,8,1,4.0,0,8,1,,,0,1,77,8,1
2024/10/9,27.1,8,1,29.6,8,1,25.1,8,1,0.0,0,8,1,9.6,0,8,1,,,0,1,62,8,1
2024/10/10,25.8,8,1,28.5,8,1,23.0,8,1,0.5,0,8,1,5.2,0,8,1,,,0,1,66,8,1
2024/10/11,26.1,8,1,29.1,8,1,22.5,8,1,0,1,8,1,11.2,0,8,1,,,0,1,62,8,1
2024/10/12,27.6,8,1,30.6,8,1,25.5,8,1,0,1,8,1,9.2,0,8,1,,,0,1,66,8,1
2024/10/13,28.0,8,1,31.2,8,1,25.8,8,1,0,1,8,1,7.0,0,8,1,,,0,1,69,8,1
2024/10/14,27.9,8,1,30.7,8,1,25.6,8,1,0.5,0,8,1,8.7,0,8,1,,,0,1,66,8,1
2024/10/15,27.4,8,1,29.7,8,1,25.4,8,1,11.5,0,8,1,1.0,0,8,1,,,0,1,85,8,1
2024/10/16,27.4,8,1,29.9,8,1,26.1,8,1,40.5,0,8,1,3.1,0,8,1,,,0,1,88,8,1
2024/10/17,27.7,8,1,31.6,8,1,24.7,8,1,7.5,0,8,1,7.2,0,8,1,,,0,1,82,8,1
2024/10/18,28.4,8,1,31.2,8,1,26.5,8,1,0.0,0,8,1,7.2,0,8,1,,,0,1,81,8,1
2024/10/19,28.3,8,1,31.8,8,1,25.5,8,1,0.0,0,8,1,5.7,0,8,1,,,0,1,78,8,1
2024/10/20,27.8,8,1,29.9,8,1,26.4,8,1,5.0,0,8,1,3.6,0,8,1,,,0,1,80,8,1
2024/10/21,28.2,8,1,31.0,8,1,25.9,8,1,0.0,0,8,1,9.0,0,8,1,,,0,1,79,8,1
2024/10/22,28.5,8,1,31.6,8,1,26.9,8,1,1.0,0,8,1,5.7,0,8,1,,,0,1,78,8,1
2024/10/23,27.6,8,1,30.6,8,1,25.4,8,1,15.5,0,8,1,4.3,0,8,1,,,0,1,81,8,1
2024/10/24,25.5,8,1,26.5,8,1,24.0,8,1,177.5,0,8,1,0.0,0,8,1,,,0,1,95,8,1
2024/10/25,27.3,8,1,28.9,8,1,23.1,8,1,4.5,0,8,1,0.0,0,8,1,,,0,1,81,8,1
2024/10/26,28.0,8,1,30.3,8,1,26.5,8,1,0.5,0,8,1,5.7,0,8,1,,,0,1,77,8,1
2024/10/27,27.8,8,1,30.8,8,1,25.4,8,1,0.0,0,8,1,7.2,0,8,1,,,0,1,77,8,1
2024/10/28,27.6,8,1,30.4,8,1,25.6,8,1,0.5,0,8,1,7.8,0,8,1,,,0,1,77,8,1
2024/10/29,25.6,8,1,26.2,8,1,24.9,8,1,29.0,0,8,1,0.0,0,8,1,,,0,1,91,8,1
2024/10/30,27.7,8,1,30.4,8,1,24.8,8,1,7.5,0,8,1,2.5,0,8,1,,,0,1,90,8,1
2024/10/31,28.7,8,1,30.6,8,1,27.7,8,1,1.5,0,8,1,2.1,0,8,1,,,0,1,86,8,1
2024/11/1,28.4,8,1,30.6,8,1,25.4,8,1,53.5,0,8,1,4.0,0,8,1,,,0,1,88,8,1
2024/11/2,27.0,8,1,28.5,8,1,25.7,8,1,1.0,0,8,1,5.2,0,8,1,,,0,1,79,8,1
2024/11/3,26.3,8,1,28.8,8,1,24.8,8,1,0.0,0,8,1,7.4,0,8,1,,,0,1,69,8,1
2024/11/4,26.6,8,1,28.8,8,1,24.8,8,1,0.0,0,8,1,6.8,0,8,1,,,0,1,75,8,1
2024/11/5,25.4,8,1,28.1,8,1,23.6,8,1,0.0,0,8,1,3.5,0,8,1,,,0,1,71,8,1
2024/11/6,23.2,8,1,24.8,8,1,22.2,8,1,0,1,8,1,3.2,0,8,1,,,0,1,59,8,1
2024/11/7,22.6,8,1,24.2,8,1,21.4,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,71,8,1
2024/11/8,25.6,8,1,26.4,8,1,23.9,8,1,15.5,0,8,1,0.0,0,8,1,,,0,1,87,8,1
2024/11/9,25.7,8,1,28.2,8,1,24.0,8,1,36.0,0,8,1,2.4,0,8,1,,,0,1,91,8,1
2024/11/10,27.0,8,1,30.2,8,1,25.3,8,1,5.5,0,8,1,5.3,0,8,1,,,0,1,88,8,1
2024/11/11,26.6,8,1,28.7,8,1,25.0,8,1,0.0,0,8,1,6.8,0,8,1,,,0,1,82,8,1
2024/11/12,25.4,8,1,27.6,8,1,24.3,8,1,0.0,0,8,1,1.0,0,8,1,,,0,1,83,8,1
2024/11/13,25.7,8,1,27.9,8,1,24.4,8,1,0.0,0,8,1,0.5,0,8,1,,,0,1,81,8,1
2024/11/14,26.8,8,1,29.3,8,1,25.4,8,1,0.0,0,8,1,3.3,0,8,1,,,0,1,83,8,1
2024/11/15,26.5,8,1,29.0,8,1,24.8,8,1,13.5,0,8,1,1.7,0,8,1,,,0,1,89,8,1
2024/11/16,24.4,4,1,25.8,4,1,23.6,4,1,42.0,0,4,1,0.3,0,4,1,,,0,1,94,4,1
2024/11/17,25.4,8,1,28.5,8,1,24.1,8,1,28.5,0,8,1,1.4,0,8,1,,,0,1,90,8,1
2024/11/18,23.6,8,1,25.3,8,1,22.5,8,1,1.5,0,8,1,2.9,0,8,1,,,0,1,68,8,1
2024/11/19,23.3,8,1,25.0,8,1,22.1,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,69,8,1
2024/11/20,23.8,8,1,25.5,8,1,22.8,8,1,0.0,0,8,1,2.0,0,8,1,,,0,1,70,8,1
2024/11/21,22.5,8,1,24.9,8,1,21.1,8,1,1.5,0,8,1,0.4,0,8,1,,,0,1,74,8,1
2024/11/22,21.1,8,1,23.2,8,1,19.2,8,1,6.5,0,8,1,0.6,0,8,1,,,0,1,79,8,1
2024/11/23,21.6,8,1,24.4,8,1,19.3,8,1,0,1,8,1,7.4,0,8,1,,,0,1,58,8,1
2024/11/24,21.9,8,1,24.9,8,1,19.5,8,1,0.0,0,8,1,6.5,0,8,1,,,0,1,56,8,1
2024/11/25,22.5,8,1,25.8,8,1,18.3,8,1,1.5,0,8,1,5.9,0,8,1,,,0,1,72,8,1
2024/11/26,22.5,8,1,27.6,8,1,20.1,8,1,2.0,0,8,1,2.3,0,8,1,,,0,1,75,8,1
2024/11/27,20.1,8,1,22.1,8,1,18.8,8,1,0,1,8,1,6.8,0,8,1,,,0,1,56,8,1
2024/11/28,18.8,8,1,20.7,8,1,17.9,8,1,0,1,8,1,2.1,0,8,1,,,0,1,52,8,1
2024/11/29,18.2,8,1,20.3,8,1,17.4,8,1,0.0,0,8,1,2.4,0,8,1,,,0,1,51,8,1
2024/11/30,19.0,8,1,21.2,8,1,17.7,8,1,0,1,8,1,2.2,0,8,1,,,0,1,53,8,1
2024/12/1,19.6,8,1,23.3,8,1,15.7,8,1,0,1,8,1,10.0,0,8,1,,,0,1,62,8,1
2024/12/2,20.8,8,1,23.9,8,1,17.2,8,1,0.0,0,8,1,10.1,0,8,1,,,0,1,59,8,1
2024/12/3,21.8,8,1,25.4,8,1,18.6,8,1,0,1,8,1,5.8,0,8,1,,,0,1,64,8,1
2024/12/4,20.9,8,1,23.5,8,1,18.7,8,1,0.0,0,8,1,8.0,0,8,1,,,0,1,61,8,1
2024/12/5,20.2,8,1,21.7,8,1,18.7,8,1,0,1,8,1,1.3,0,8,1,,,0,1,60,8,1
2024/12/6,21.0,8,1,24.6,8,1,19.0,8,1,2.5,0,8,1,1.7,0,8,1,,,0,1,68,8,1
2024/12/7,19.3,8,1,19.9,8,1,18.6,8,1,5.0,0,8,1,0.0,0,8,1,,,0,1,88,8,1
2024/12/8,18.3,8,1,19.7,8,1,17.0,8,1,4.5,0,8,1,0.1,0,8,1,,,0,1,70,8,1
2024/12/9,18.0,8,1,20.8,8,1,15.4,8,1,0,1,8,1,4.6,0,8,1,,,0,1,57,8,1
2024/12/10,19.1,8,1,22.7,8,1,16.5,8,1,0,1,8,1,7.8,0,8,1,,,0,1,63,8,1
2024/12/11,19.3,8,1,23.9,8,1,16.2,8,1,8.5,0,8,1,1.5,0,8,1,,,0,1,82,8,1
2024/12/12,20.2,8,1,22.4,8,1,19.0,8,1,0.0,0,8,1,3.7,0,8,1,,,0,1,73,8,1
2024/12/13,20.2,8,1,23.1,8,1,17.6,8,1,1.0,0,8,1,2.5,0,8,1,,,0,1,75,8,1
2024/12/14,17.8,8,1,18.8,8,1,16.1,8,1,0.5,0,8,1,0.0,0,8,1,,,0,1,65,8,1
2024/12/15,17.1,8,1,19.2,8,1,15.6,8,1,0.0,0,8,1,2.0,0,8,1,,,0,1,57,8,1
2024/12/16,17.1,8,1,18.1,8,1,16.2,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,54,8,1
2024/12/17,18.0,8,1,21.0,8,1,14.5,8,1,0,1,8,1,9.6,0,8,1,,,0,1,58,8,1
2024/12/18,17.2,8,1,20.2,8,1,15.4,8,1,0.0,0,8,1,0.3,0,8,1,,,0,1,63,8,1
2024/12/19,16.0,8,1,17.3,8,1,14.6,8,1,0.0,0,8,1,0.5,0,8,1,,,0,1,54,8,1
2024/12/20,18.1,8,1,21.7,8,1,15.8,8,1,0.0,0,8,1,7.4,0,8,1,,,0,1,59,8,1
2024/12/21,18.2,8,1,22.1,8,1,15.9,8,1,0.0,0,8,1,5.5,0,8,1,,,0,1,67,8,1
2024/12/22,16.4,8,1,17.5,8,1,15.3,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,60,8,1
2024/12/23,17.6,8,1,20.7,8,1,15.1,8,1,0,1,8,1,5.3,0,8,1,,,0,1,54,8,1
2024/12/24,17.9,8,1,19.2,8,1,17.2,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,61,8,1
2024/12/25,19.7,8,1,23.1,8,1,16.9,8,1,0,1,8,1,8.2,0,8,1,,,0,1,60,8,1
2024/12/26,18.5,8,1,23.0,8,1,16.5,8,1,0.0,0,8,1,0.9,0,8,1,,,0,1,79,8,1
2024/12/27,18.6,8,1,20.6,8,1,17.5,8,1,0.0,0,8,1,2.6,0,8,1,,,0,1,60,8,1
2024/12/28,16.3,8,1,17.9,8,1,14.3,8,1,1.0,0,8,1,0.2,0,8,1,,,0,1,62,8,1
2024/12/29,16.0,8,1,18.1,8,1,14.7,8,1,0.0,0,8,1,5.3,0,8,1,,,0,1,52,8,1
2024/12/30,18.7,8,1,21.7,8,1,14.4,8,1,0,1,8,1,0.8,0,8,1,,,0,1,60,8,1
2024/12/31,18.7,8,1,21.5,8,1,15.8,8,1,0.5,0,8,1,0.6,0,8,1,,,0,1,64,8,1
2025/1/1,17.8,8,1,20.7,8,1,14.6,8,1,0.0,0,8,1,4.8,0,8,1,,,0,1,58,8,1
2025/1/2,18.8,8,1,20.3,8,1,16.5,8,1,1.5,0,8,1,0.0,0,8,1,,,0,1,72,8,1
2025/1/3,18.2,8,1,19.5,8,1,17.0,8,1,0.0,0,8,1,0.1,0,8,1,,,0,1,63,8,1
2025/1/4,16.9,8,1,19.1,8,1,15.9,8,1,0,1,8,1,8.6,0,8,1,,,0,1,52,8,1
2025/1/5,18.6,8,1,22.5,8,1,15.6,8,1,6.5,0,8,1,1.7,0,8,1,,,0,1,72,8,1
2025/1/6,18.2,8,1,20.0,8,1,16.0,8,1,6.0,0,8,1,5.0,0,8,1,,,0,1,65,8,1
2025/1/7,15.6,8,1,17.1,8,1,15.0,8,1,0.0,0,8,1,2.9,0,8,1,,,0,1,52,8,1
2025/1/8,15.7,8,1,18.6,8,1,13.1,8,1,0,1,8,1,9.5,0,8,1,,,0,1,52,8,1
2025/1/9,15.9,8,1,17.7,8,1,14.4,8,1,0.0,0,8,1,0.5,0,8,1,,,0,1,56,8,1
2025/1/10,13.6,8,1,14.9,8,1,12.2,8,1,0.5,0,8,1,0.2,0,8,1,,,0,1,64,8,1
2025/1/11,14.3,8,1,17.5,8,1,11.5,8,1,2.0,0,8,1,4.1,0,8,1,,,0,1,67,8,1
2025/1/12,15.0,8,1,16.9,8,1,13.9,8,1,0.0,0,8,1,3.0,0,8,1,,,0,1,51,8,1
2025/1/13,15.0,8,1,17.0,8,1,13.2,8,1,0,1,8,1,4.6,0,8,1,,,0,1,49,8,1
2025/1/14,16.4,8,1,20.6,8,1,12.0,8,1,0,1,8,1,3.9,0,8,1,,,0,1,62,8,1
2025/1/15,17.2,8,1,20.8,8,1,15.0,8,1,2.5,0,8,1,0.2,0,8,1,,,0,1,70,8,1
2025/1/16,15.9,8,1,17.9,8,1,14.9,8,1,0.0,0,8,1,3.1,0,8,1,,,0,1,57,8,1
2025/1/17,15.3,8,1,17.8,8,1,12.6,8,1,1.0,0,8,1,5.9,0,8,1,,,0,1,62,8,1
2025/1/18,16.5,8,1,20.5,8,1,12.2,8,1,0,1,8,1,10.0,0,8,1,,,0,1,57,8,1
2025/1/19,17.9,8,1,19.5,8,1,16.4,8,1,3.5,0,8,1,0.0,0,8,1,,,0,1,80,8,1
2025/1/20,18.6,8,1,21.5,8,1,16.7,8,1,0.0,0,8,1,8.2,0,8,1,,,0,1,68,8,1
2025/1/21,17.2,8,1,19.9,8,1,14.6,8,1,0,1,8,1,9.5,0,8,1,,,0,1,57,8,1
2025/1/22,17.6,8,1,21.4,8,1,14.6,8,1,0,1,8,1,4.1,0,8,1,,,0,1,59,8,1
2025/1/23,19.2,8,1,22.7,8,1,16.5,8,1,50.0,0,8,1,0.1,0,8,1,,,0,1,73,8,1
2025/1/24,20.2,8,1,23.2,8,1,16.7,8,1,3.0,0,8,1,2.1,0,8,1,,,0,1,86,8,1
2025/1/25,19.6,8,1,22.0,8,1,18.3,8,1,2.5,0,8,1,0.5,0,8,1,,,0,1,81,8,1
2025/1/26,19.0,8,1,22.2,8,1,16.5,8,1,0.0,0,8,1,5.8,0,8,1,,,0,1,75,8,1
2025/1/27,15.3,8,1,18.3,8,1,13.4,8,1,16.5,0,8,1,0.0,0,8,1,,,0,1,72,8,1
2025/1/28,13.7,8,1,16.0,8,1,12.9,8,1,0.0,0,8,1,3.4,0,8,1,,,0,1,52,8,1
2025/1/29,13.9,8,1,15.8,8,1,12.8,8,1,0.0,0,8,1,3.8,0,8,1,,,0,1,52,8,1
2025/1/30,14.4,8,1,18.0,8,1,11.0,8,1,0,1,8,1,7.6,0,8,1,,,0,1,56,8,1
2025/1/31,17.9,8,1,20.7,8,1,12.9,8,1,0.0,0,8,1,0.2,0,8,1,,,0,1,64,8,1
2025/2/1,19.4,8,1,20.7,8,1,17.8,8,1,12.0,0,8,1,0.0,0,8,1,,,0,1,85,8,1
2025/2/2,18.7,8,1,21.1,8,1,17.2,8,1,7.5,0,8,1,4.7,0,8,1,,,0,1,79,8,1
2025/2/3,15.7,8,1,17.9,8,1,13.3,8,1,3.5,0,8,1,0.0,0,8,1,,,0,1,77,8,1
2025/2/4,12.8,8,1,14.2,8,1,11.8,8,1,0.5,0,8,1,0.7,0,8,1,,,0,1,54,8,1
2025/2/5,13.7,8,1,15.9,8,1,12.0,8,1,0,1,8,1,5.2,0,8,1,,,0,1,49,8,1
2025/2/6,14.4,8,1,17.1,8,1,12.1,8,1,0.0,0,8,1,0.1,0,8,1,,,0,1,57,8,1
2025/2/7,12.2,8,1,13.6,8,1,10.8,8,1,0.5,0,8,1,0.0,0,8,1,,,0,1,78,8,1
2025/2/8,11.4,8,1,13.0,8,1,10.2,8,1,0.5,0,8,1,1.2,0,8,1,,,0,1,64,8,1
2025/2/9,12.6,8,1,15.7,8,1,10.2,8,1,3.5,0,8,1,2.5,0,8,1,,,0,1,74,8,1
2025/2/10,14.6,8,1,18.4,8,1,10.9,8,1,0,1,8,1,3.3,0,8,1,,,0,1,59,8,1
2025/2/11,17.0,8,1,20.9,8,1,12.8,8,1,0.0,0,8,1,0.5,0,8,1,,,0,1,64,8,1
2025/2/12,20.4,8,1,22.6,8,1,18.2,8,1,0.5,0,8,1,0.1,0,8,1,,,0,1,73,8,1
2025/2/13,15.9,8,1,20.5,8,1,15.0,8,1,7.0,0,8,1,0.0,0,8,1,,,0,1,79,8,1
2025/2/14,16.5,8,1,19.5,8,1,14.4,8,1,0,1,8,1,1.5,0,5,1,,,0,1,64,8,1
2025/2/15,18.4,8,1,21.2,8,1,15.4,8,1,0.5,0,8,1,0.7,0,8,1,,,0,1,80,8,1
2025/2/16,20.2,8,1,22.3,8,1,18.2,8,1,19.0,0,8,1,2.7,0,8,1,,,0,1,84,8,1
2025/2/17,17.4,8,1,19.7,8,1,15.2,8,1,0,1,8,1,9.5,0,8,1,,,0,1,57,8,1
2025/2/18,15.3,8,1,17.5,8,1,14.3,8,1,0.0,0,8,1,1.1,0,8,1,,,0,1,59,8,1
2025/2/19,15.4,8,1,18.3,8,1,13.0,8,1,0,1,8,1,8.8,0,8,1,,,0,1,52,8,1
2025/2/20,15.7,8,1,17.5,8,1,14.8,8,1,0.0,0,8,1,0.0,0,8,1,,,0,1,58,8,1
2025/2/21,15.1,8,1,16.4,8,1,13.7,8,1,20.0,0,8,1,0.0,0,8,1,,,0,1,85,8,1
2025/2/22,16.1,8,1,19.0,8,1,14.2,8,1,0,1,8,1,2.6,0,8,1,,,0,1,65,8,1
2025/2/23,14.1,8,1,16.4,8,1,12.8,8,1,1.0,0,8,1,0.0,0,8,1,,,0,1,81,8,1
2025/2/24,13.0,8,1,14.4,8,1,12.3,8,1,0.0,0,8,1,1.6,0,8,1,,,0,1,58,8,1
2025/2/25,14.6,8,1,18.3,8,1,11.9,8,1,0,1,8,1,7.4,0,8,1,,,0,1,54,8,1
2025/2/26,16.1,8,1,20.5,8,1,12.5,8,1,0,1,8,1,3.5,0,8,1,,,0,1,66,8,1
2025/2/27,19.4,8,1,22.5,8,1,16.3,8,1,0,1,8,1,4.4,0,8,1,,,0,1,70,8,1
2025/2/28,21.1,8,1,24.3,8,1,19.2,8,1,0,1,8,1,3.6,0,8,1,,,0,1,80,8,1
2025/3/1,21.6,8,1,25.0,8,1,18.8,8,1,0.0,0,8,1,8.8,0,8,1,,,0,1,82,8,1
2025/3/2,23.1,8,1,26.4,8,1,21.6,8,1,0,1,8,1,5.1,0,8,1,,,0,1,84,8,1
2025/3/3,23.3,8,1,25.8,8,1,22.0,8,1,0,1,8,1,3.4,0,8,1,,,0,1,88,8,1
2025/3/4,22.7,8,1,26.6,8,1,20.8,8,1,3.5,0,8,1,4.4,0,8,1,,,0,1,85,8,1
2025/3/5,19.9,8,1,22.2,8,1,18.8,8,1,3.0,0,8,1,0.4,0,8,1,,,0,1,88,8,1
2025/3/6,16.7,8,1,19.0,8,1,15.0,8,1,8.0,0,8,1,0.0,0,8,1,,,0,1,85,8,1
2025/3/7,16.5,8,1,18.2,8,1,15.0,8,1,0.0,0,8,1,0.3,0,8,1,,,0,1,65,8,1
2025/3/8,18.9,8,1,22.1,8,1,17.3,8,1,0.0,0,8,1,0.6,0,8,1,,,0,1,64,8,1
2025/3/9,19.0,8,1,22.1,8,1,15.8,8,1,0.0,0,8,1,2.6,0,8,1,,,0,1,80,8,1
2025/3/10,21.4,8,1,24.7,8,1,18.9,8,1,0.0,0,8,1,6.9,0,8,1,,,0,1,78,8,1
2025/3/11,21.8,8,1,25.4,8,1,20.2,8,1,0.0,0,8,1,6.5,0,8,1,,,0,1,80,8,1
2025/3/12,22.2,8,1,25.7,8,1,19.2,8,1,0.0,0,8,1,5.7,0,8,1,,,0,1,84,8,1
2025/3/13,22.7,8,1,24.1,8,1,22.0,8,1,1.5,0,8,1,0.1,0,8,1,,,0,1,91,8,1
2025/3/14,21.9,8,1,25.2,8,1,20.2,8,1,7.5,0,8,1,1.0,0,8,1,,,0,1,92,8,1
2025/3/15,21.0,8,1,24.0,8,1,19.4,8,1,26.5,0,8,1,1.3,0,8,1,,,0,1,90,8,1
2025/3/16,17.6,8,1,20.7,8,1,15.2,8,1,10.0,0,8,1,0.0,0,8,1,,,0,1,76,8,1
2025/3/17,14.3,8,1,15.6,8,1,13.3,8,1,0.0,0,8,1,0.6,0,8,1,,,0,1,53,8,1
2025/3/18,15.0,8,1,16.1,8,1,13.8,8,1,0.0,0,8,1,0.9,0,8,1,,,0,1,48,8,1
2025/3/19,14.5,8,1,17.1,8,1,13.1,8,1,0.0,0,8,1,5.6,0,8,1,,,0,1,49,8,1
2025/3/20,15.6,8,1,18.5,8,1,13.1,8,1,0,1,8,1,8.6,0,8,1,,,0,1,50,8,1
2025/3/21,16.8,8,1,20.4,8,1,13.9,8,1,0,1,8,1,9.9,0,8,1,,,0,1,54,8,1
2025/3/22,17.3,8,1,22.0,8,1,12.2,8,1,0,1,8,1,11.8,0,8,1,,,0,1,56,8,1
2025/3/23,18.4,8,1,23.4,8,1,13.7,8,1,0,1,8,1,11.8,0,8,1,,,0,1,58,8,1
2025/3/24,20.7,8,1,24.5,8,1,16.2,8,1,0,1,8,1,10.0,0,8,1,,,0,1,72,8,1
2025/3/25,22.4,8,1,25.2,8,1,20.5,8,1,0,1,8,1,7.9,0,8,1,,,0,1,80,8,1
2025/3/26,23.1,8,1,25.5,8,1,21.7,8,1,2.0,0,8,1,0.0,0,8,1,,,0,1,92,8,1
