É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:25:24

,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR
2023/10/11,17.2,8,1,22.6,8,1,13.3,8,1,0.5,0,8,1,8.1,0,8,1,0,1,8,1,75,8,1
2023/10/12,16.7,8,1,22.3,8,1,11.5,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,72,8,1
2023/10/13,16.3,8,1,21.9,8,1,11.6,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,72,8,1
2023/10/14,17.1,8,1,22.9,8,1,11.6,8,1,1.5,0,8,1,7.8,0,8,1,0,1,8,1,70,8,1
2023/10/15,15.9,8,1,19.7,8,1,14.5,8,1,29.5,0,8,1,1.3,0,8,1,0,1,8,1,91,8,1
2023/10/16,17.8,8,1,23.4,8,1,13.7,8,1,9.0,0,5,1,3.5,0,8,1,0,1,8,1,82,8,1
2023/10/17,17.1,8,1,23.2,8,1,12.5,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,73,8,1
2023/10/18,17.2,8,1,23.1,8,1,11.7,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,66,8,1
2023/10/19,19.6,8,1,27.1,8,1,13.4,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,61,8,1
2023/10/20,18.7,8,1,26.2,8,1,12.9,8,1,12.5,0,8,1,1.5,0,8,1,0,1,8,1,70,8,1
2023/10/21,11.7,8,1,14.2,8,1,9.4,8,1,19.0,0,8,1,0.5,0,8,1,0,1,8,1,88,8,1
2023/10/22,13.4,8,1,20.0,8,1,8.1,8,1,0.0,0,8,1,10.4,0,8,1,0,1,8,1,67,8,1
2023/10/23,16.6,8,1,23.2,8,1,11.8,8,1,0.0,0,8,1,5.1,0,8,1,0,1,8,1,67,8,1
2023/10/24,17.6,8,1,24.5,8,1,10.9,8,1,0.0,0,8,1,8.7,0,8,1,0,1,8,1,69,8,1
2023/10/25,16.6,8,1,23.3,8,1,13.0,8,1,0.0,0,8,1,6.4,0,8,1,0,1,8,1,72,8,1
2023/10/26,16.6,8,1,23.5,8,1,11.4,8,1,0.0,0,8,1,9.1,0,8,1,0,1,8,1,71,8,1
2023/10/27,15.7,8,1,24.7,8,1,12.9,8,1,35.0,0,8,1,6.2,0,8,1,0,1,8,1,72,8,1
2023/10/28,14.3,8,1,18.1,8,1,12.3,8,1,7.5,0,8,1,1.5,0,8,1,0,1,8,1,86,8,1
2023/10/29,13.4,8,1,17.7,8,1,11.2,8,1,6.0,0,8,1,2.8,0,8,1,0,1,8,1,86,8,1
2023/10/30,14.2,8,1,19.8,8,1,10.9,8,1,0,1,8,1,3.6,0,8,1,0,1,8,1,80,8,1
2023/10/31,14.9,8,1,21.3,8,1,9.2,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,75,8,1
2023/11/1,16.3,8,1,23.6,8,1,10.0,8,1,0,1,8,1,9.9,0,8,1,0,1,5,1,63,8,1
2023/11/2,18.3,8,1,25.6,8,1,12.6,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,67,8,1
2023/11/3,19.7,8,1,28.5,8,1,13.5,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,54,8,1
2023/11/4,18.3,8,1,25.2,8,1,12.6,8,1,0.0,0,8,1,2.0,0,8,1,0,1,8,1,70,8,1
2023/11/5,18.2,8,1,22.9,8,1,13.8,8,1,0.0,0,8,1,8.0,0,8,1,0,1,8,1,82,8,1
2023/11/6,24.7,8,1,26.8,8,1,17.7,8,1,0.0,0,8,1,0.5,0,8,1,0,1,8,1,45,8,1
2023/11/7,16.9,8,1,25.6,8,1,13.5,8,1,23.5,0,8,1,2.6,0,8,1,0,1,8,1,77,8,1
2023/11/8,14.0,8,1,18.6,8,1,10.3,8,1,0,1,8,1,3.3,0,8,1,0,1,8,1,80,8,1
2023/11/9,16.2,8,1,24.5,8,1,8.5,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,71,8,1
2023/11/10,17.2,8,1,20.8,8,1,10.5,8,1,27.0,0,8,1,0.0,0,8,1,0,1,8,1,79,8,1
2023/11/11,9.8,8,1,11.4,8,1,7.8,8,1,7.5,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2023/11/12,8.4,8,1,10.4,8,1,6.9,8,1,40.5,0,8,1,0.0,0,8,1,0,1,8,1,88,8,1
2023/11/13,6.9,8,1,10.3,8,1,5.1,8,1,35.5,0,8,1,0.7,0,8,1,0,1,8,1,87,8,1
2023/11/14,9.1,8,1,14.2,8,1,5.7,8,1,1.0,0,8,1,2.2,0,5,1,0,1,8,1,80,8,1
2023/11/15,10.6,5,1,16.9,8,1,6.3,8,1,0.0,0,8,1,3.2,0,8,1,0,1,8,1,74,5,1
2023/11/16,13.0,8,1,18.0,8,1,7.9,8,1,0.0,0,8,1,5.9,0,8,1,0,1,8,1,61,8,1
2023/11/17,12.0,8,1,17.3,8,1,7.5,8,1,13.5,0,8,1,0.5,0,8,1,0,1,8,1,79,8,1
2023/11/18,6.3,8,1,9.8,8,1,4.7,8,1,37.5,0,8,1,0.2,0,8,1,0,1,8,1,85,8,1
2023/11/19,10.2,8,1,15.0,8,1,6.3,8,1,9.5,0,8,1,0.8,0,8,1,0,1,8,1,76,8,1
2023/11/20,9.0,8,1,12.2,8,1,4.6,8,1,19.5,0,8,1,1.0,0,8,1,0,1,8,1,84,8,1
2023/11/21,8.2,8,1,14.2,8,1,3.4,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,78,8,1
2023/11/22,11.7,8,1,20.2,8,1,5.0,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,71,8,1
2023/11/23,14.8,8,1,21.9,8,1,6.2,8,1,0.0,0,8,1,5.1,0,8,1,0,1,8,1,64,8,1
2023/11/24,11.4,8,1,17.7,8,1,5.2,8,1,24.5,0,8,1,0.6,0,8,1,0,1,8,1,83,8,1
2023/11/25,5.7,8,1,8.4,8,1,3.8,8,1,5.5,0,8,1,0.9,0,8,1,0,1,8,1,90,8,1
2023/11/26,7.6,8,1,14.6,8,1,1.4,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,79,8,1
2023/11/27,12.4,8,1,18.2,8,1,7.5,8,1,0.0,0,8,1,6.6,0,8,1,0,1,8,1,69,8,1
2023/11/28,10.6,8,1,15.7,8,1,6.0,8,1,13.5,0,8,1,0.4,0,8,1,0,1,8,1,78,8,1
2023/11/29,7.8,8,1,10.6,8,1,5.9,8,1,14.5,0,8,1,0.3,0,8,1,0,1,8,1,83,8,1
2023/11/30,5.9,8,1,8.2,8,1,3.9,8,1,14.0,0,8,1,0.1,0,8,1,0,1,8,1,89,8,1
2023/12/1,5.5,8,1,8.4,8,1,3.6,8,1,5.0,0,8,1,1.1,0,8,1,0,1,8,1,87,8,1
2023/12/2,5.4,8,1,8.1,8,1,2.9,8,1,5.0,0,8,1,0.5,0,8,1,0,1,8,1,90,8,1
2023/12/3,6.4,8,1,10.3,8,1,3.6,8,1,13.0,0,8,1,0.5,0,8,1,0,1,8,1,82,8,1
2023/12/4,7.0,8,1,13.3,8,1,3.6,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,72,8,1
2023/12/5,7.5,8,1,11.7,8,1,3.1,8,1,0,1,8,1,0.3,0,8,1,0,1,8,1,64,8,1
2023/12/6,9.6,8,1,16.4,8,1,3.5,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,61,8,1
2023/12/7,10.4,8,1,13.9,8,1,7.5,8,1,7.5,0,8,1,0.5,0,8,1,0,1,8,1,66,8,1
2023/12/8,11.1,8,1,17.8,8,1,6.6,8,1,0.0,0,8,1,8.7,0,8,1,0,1,8,1,59,8,1
2023/12/9,13.5,8,1,20.7,8,1,6.1,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,51,8,1
2023/12/10,12.7,8,1,19.4,8,1,10.1,8,1,0.0,0,8,1,3.2,0,8,1,0,1,8,1,68,8,1
2023/12/11,10.0,8,1,11.6,8,1,8.3,8,1,4.5,0,8,1,0.1,0,8,1,0,1,8,1,77,8,1
2023/12/12,10.4,8,1,13.0,8,1,8.6,8,1,25.0,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2023/12/13,8.0,8,1,12.3,8,1,5.4,8,1,2.5,0,8,1,6.0,0,8,1,0,1,8,1,74,8,1
2023/12/14,7.7,8,1,12.4,8,1,3.6,8,1,0,1,8,1,4.9,0,8,1,0,1,8,1,73,8,1
2023/12/15,13.2,8,1,21.2,8,1,5.8,8,1,17.0,0,8,1,0.0,0,8,1,0,1,8,1,81,8,1
2023/12/16,13.4,8,1,16.4,8,1,6.2,8,1,23.0,0,8,1,0.3,0,8,1,0,1,8,1,86,8,1
2023/12/17,2.8,8,1,6.3,8,1,0.4,8,1,22.0,0,8,1,1.3,0,8,1,3,0,8,1,87,8,1
2023/12/18,2.4,8,1,4.9,8,1,0.4,8,1,11.5,0,8,1,0.2,0,8,1,3,0,8,1,92,8,1
2023/12/19,5.0,8,1,8.0,8,1,2.3,8,1,0.0,0,8,1,0.7,0,8,1,0,1,8,1,83,8,1
2023/12/20,5.3,8,1,6.6,8,1,3.5,8,1,13.5,0,8,1,0.1,0,8,1,0,1,8,1,89,8,1
2023/12/21,1.8,8,1,4.6,8,1,0.3,8,1,34.0,0,8,1,0.9,0,8,1,10,0,8,1,91,8,1
2023/12/22,0.4,8,1,1.7,8,1,-0.4,8,1,36.5,0,8,1,0.0,0,8,1,27,0,8,1,95,8,1
2023/12/23,1.5,8,1,3.8,8,1,0.1,8,1,10.0,0,8,1,1.0,0,8,1,14,0,8,1,94,8,1
2023/12/24,3.0,8,1,7.4,8,1,0.4,8,1,10.5,0,8,1,0.2,0,8,1,0,1,8,1,87,8,1
2023/12/25,3.1,8,1,5.4,8,1,1.8,8,1,21.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2023/12/26,5.2,8,1,8.4,8,1,2.0,8,1,5.5,0,8,1,0.3,0,8,1,0,1,8,1,81,8,1
2023/12/27,4.6,8,1,6.6,8,1,2.7,8,1,4.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2023/12/28,6.2,8,1,11.7,8,1,1.0,8,1,1.0,0,8,1,8.4,0,8,1,0,1,8,1,72,8,1
2023/12/29,6.9,8,1,11.4,8,1,3.2,8,1,2.0,0,8,1,2.9,0,8,1,0,1,8,1,82,8,1
2023/12/30,6.6,8,1,13.2,8,1,2.5,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,72,8,1
2023/12/31,8.6,8,1,11.3,8,1,4.0,8,1,39.5,0,8,1,0.0,0,8,1,0,1,8,1,86,8,1
2024/1/1,6.5,8,1,9.0,8,1,1.8,8,1,1.5,0,8,1,0.9,0,8,1,0,1,8,1,67,8,1
2024/1/2,4.7,8,1,11.3,8,1,0.3,8,1,0,1,8,1,6.8,0,8,1,0,1,8,1,77,8,1
2024/1/3,7.9,8,1,11.1,8,1,5.3,8,1,0.5,0,8,1,0.0,0,8,1,0,1,8,1,74,8,1
2024/1/4,6.9,8,1,11.3,8,1,3.3,8,1,13.5,0,8,1,3.4,0,8,1,0,1,8,1,82,8,1
2024/1/5,8.2,8,1,15.2,8,1,1.8,8,1,0.0,0,8,1,8.5,0,8,1,0,1,8,1,60,8,1
2024/1/6,8.9,8,1,10.7,8,1,7.6,8,1,4.0,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2024/1/7,3.2,8,1,7.8,8,1,0.7,8,1,19.0,0,8,1,0.9,0,8,1,1,0,8,1,91,8,1
2024/1/8,1.5,8,1,3.5,8,1,0.2,8,1,2.0,0,8,1,0.6,0,8,1,1,0,8,1,84,8,1
2024/1/9,4.1,8,1,8.4,8,1,-0.5,8,1,3.0,0,8,1,3.8,0,8,1,0,1,8,1,66,8,1
2024/1/10,4.5,8,1,6.1,8,1,2.4,8,1,14.0,0,8,1,0.0,0,8,1,0,1,8,1,85,8,1
2024/1/11,3.1,8,1,7.9,8,1,-0.4,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,77,8,1
2024/1/12,5.1,8,1,6.4,8,1,2.6,8,1,12.5,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2024/1/13,1.2,8,1,4.0,8,1,-1.9,8,1,18.0,0,8,1,0.0,0,8,1,6,0,8,1,95,8,1
2024/1/14,2.2,8,1,8.2,8,1,-3.6,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,73,8,1
2024/1/15,2.1,8,1,6.6,8,1,-0.4,8,1,19.5,0,8,1,0.1,0,8,1,6,0,8,1,90,8,1
2024/1/16,0.2,8,1,2.3,8,1,-1.5,8,1,5.0,0,8,1,0.8,0,8,1,8,0,8,1,90,8,1
2024/1/17,2.6,8,1,8.8,8,1,-3.3,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,74,8,1
2024/1/18,7.4,8,1,9.0,8,1,4.4,8,1,29.5,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2024/1/19,7.0,8,1,8.3,8,1,3.8,8,1,0.5,0,8,1,0.0,0,8,1,0,1,8,1,79,8,1
2024/1/20,4.6,8,1,6.0,8,1,2.5,8,1,9.0,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2024/1/21,7.4,8,1,10.1,8,1,4.5,8,1,22.0,0,8,1,0.0,0,8,1,0,1,8,1,96,8,1
2024/1/22,7.5,8,1,9.4,8,1,5.2,8,1,3.5,0,8,1,0.2,0,8,1,0,1,8,1,89,8,1
2024/1/23,2.5,8,1,5.9,8,1,-0.2,8,1,26.5,0,8,1,1.3,0,8,1,15,0,8,1,89,8,1
2024/1/24,-0.5,8,1,0.8,8,1,-1.3,8,1,8.0,0,8,1,0.2,0,8,1,10,0,8,1,92,8,1
2024/1/25,0.3,8,1,2.3,8,1,-0.9,8,1,7.0,0,8,1,1.8,0,8,1,12,0,8,1,90,8,1
2024/1/26,1.6,8,1,3.7,8,1,0.1,8,1,7.0,0,8,1,0.1,0,8,1,5,0,8,1,91,8,1
2024/1/27,2.7,8,1,6.6,8,1,1.1,8,1,0.0,0,8,1,1.9,0,8,1,0,1,8,1,87,8,1
2024/1/28,2.5,8,1,5.2,8,1,0.4,8,1,1.0,0,8,1,0.6,0,8,1,0,1,8,1,88,8,1
2024/1/29,3.9,8,1,9.3,8,1,1.2,8,1,0.0,0,8,1,4.4,0,8,1,0,1,8,1,74,8,1
2024/1/30,4.7,8,1,11.1,8,1,0.1,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,67,8,1
2024/1/31,6.2,8,1,11.4,8,1,1.0,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,77,8,1
2024/2/1,4.2,8,1,7.9,8,1,0.6,8,1,5.5,0,8,1,0.0,0,8,1,1,0,8,1,91,8,1
2024/2/2,1.8,8,1,5.3,8,1,-0.7,8,1,0.0,0,8,1,0.9,0,8,1,1,0,8,1,73,8,1
2024/2/3,3.7,8,1,8.0,8,1,0.4,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,67,8,1
2024/2/4,3.9,8,1,7.9,8,1,0.5,8,1,0.0,0,8,1,2.3,0,8,1,0,1,8,1,77,8,1
2024/2/5,1.6,8,1,4.7,8,1,0.3,8,1,30.0,0,8,1,0.0,0,8,1,8,0,8,1,89,8,1
2024/2/6,2.9,8,1,7.1,8,1,0.7,8,1,1.0,0,8,1,2.1,0,8,1,0,1,8,1,89,8,1
2024/2/7,3.5,8,1,9.2,8,1,0.3,8,1,6.5,0,8,1,4.3,0,8,1,0,1,8,1,87,8,1
2024/2/8,4.3,8,1,8.0,8,1,2.3,8,1,0.5,0,8,1,2.3,0,8,1,0,1,8,1,80,8,1
2024/2/9,4.7,8,1,8.6,8,1,1.9,8,1,0.0,0,8,1,3.6,0,8,1,0,1,8,1,76,8,1
2024/2/10,3.7,8,1,8.3,8,1,-0.4,8,1,8.0,0,8,1,1.5,0,8,1,0,1,8,1,81,8,1
2024/2/11,4.1,8,1,8.1,8,1,0.6,8,1,4.0,0,8,1,6.1,0,8,1,0,1,8,1,78,8,1
2024/2/12,4.4,8,1,9.1,8,1,1.3,8,1,5.5,0,8,1,5.4,0,8,1,0,1,8,1,82,8,1
2024/2/13,8.4,8,1,17.8,8,1,-0.3,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,53,8,1
2024/2/14,12.1,8,1,19.6,8,1,4.9,8,1,0,1,8,1,4.6,0,8,1,0,1,8,1,49,8,1
2024/2/15,14.1,8,1,20.5,8,1,6.4,8,1,25.0,0,8,1,3.2,0,8,1,0,1,8,1,63,8,1
2024/2/16,4.4,8,1,6.8,8,1,2.5,8,1,13.0,0,8,1,0.4,0,8,1,0,1,8,1,71,8,1
2024/2/17,4.8,8,1,10.0,8,1,-0.4,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,77,8,1
2024/2/18,10.0,8,1,16.7,8,1,1.7,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,75,8,1
2024/2/19,17.5,8,1,20.9,8,1,15.1,8,1,6.5,0,8,1,0.3,0,8,1,0,1,8,1,61,8,1
2024/2/20,10.0,8,1,16.8,8,1,6.7,8,1,13.5,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2024/2/21,5.4,8,1,6.9,8,1,4.5,8,1,49.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2024/2/22,4.5,8,1,6.6,8,1,3.0,8,1,8.0,0,8,1,0.2,0,8,1,0,1,8,1,83,8,1
2024/2/23,3.6,8,1,5.9,8,1,2.0,8,1,5.5,0,8,1,0.0,0,8,1,0,1,8,1,86,8,1
2024/2/24,3.5,8,1,7.7,8,1,1.3,8,1,2.0,0,8,1,1.7,0,8,1,0,1,8,1,78,8,1
2024/2/25,3.1,8,1,5.1,8,1,1.0,8,1,9.5,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2024/2/26,4.7,8,1,7.3,8,1,2.8,8,1,7.5,0,8,1,0.7,0,8,1,0,1,8,1,79,8,1
2024/2/27,3.2,8,1,7.2,8,1,0.8,8,1,3.0,0,8,1,1.6,0,8,1,1,0,8,1,81,8,1
2024/2/28,4.4,8,1,9.0,8,1,1.3,8,1,1.0,0,8,1,5.7,0,8,1,0,1,8,1,78,8,1
2024/2/29,4.9,8,1,9.9,8,1,0.9,8,1,20.0,0,8,1,3.3,0,8,1,0,1,8,1,76,8,1
2024/3/1,5.2,8,1,10.6,8,1,0.7,8,1,18.0,0,8,1,1.7,0,8,1,1,0,8,1,88,8,1
2024/3/2,0.7,8,1,3.8,8,1,-1.3,8,1,6.5,0,8,1,2.7,0,8,1,10,0,8,1,87,8,1
2024/3/3,3.7,8,1,10.2,8,1,-0.4,8,1,5.0,0,8,1,1.8,0,8,1,0,1,8,1,72,8,1
2024/3/4,4.9,8,1,10.7,8,1,1.5,8,1,9.5,0,8,1,3.3,0,8,1,0,1,8,1,81,8,1
2024/3/5,3.6,8,1,7.6,8,1,0.7,8,1,18.5,0,8,1,0.1,0,8,1,0,1,8,1,83,8,1
2024/3/6,4.4,8,1,6.5,8,1,1.3,8,1,5.5,0,8,1,0.0,0,8,1,0,1,8,1,85,8,1
2024/3/7,5.7,8,1,9.2,8,1,3.8,8,1,0.0,0,8,1,5.5,0,8,1,0,1,8,1,63,8,1
2024/3/8,4.5,8,1,9.3,8,1,0.8,8,1,8.0,0,8,1,4.3,0,8,1,0,1,8,1,79,8,1
2024/3/9,2.0,8,1,6.1,8,1,0.0,8,1,9.0,0,8,1,2.4,0,8,1,3,0,8,1,84,8,1
2024/3/10,3.0,8,1,6.7,8,1,0.4,8,1,0.5,0,8,1,3.9,0,8,1,0,1,8,1,81,8,1
2024/3/11,6.5,8,1,13.9,8,1,-0.9,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,58,8,1
2024/3/12,6.2,8,1,10.4,8,1,3.0,8,1,30.0,0,8,1,0.0,0,8,1,0,1,8,1,83,8,1
2024/3/13,5.6,8,1,9.2,8,1,2.1,8,1,4.5,0,8,1,1.5,0,8,1,0,1,8,1,72,8,1
2024/3/14,8.5,8,1,15.4,8,1,2.4,8,1,0.0,0,8,1,8.0,0,8,1,0,1,8,1,57,8,1
2024/3/15,11.0,8,1,18.4,8,1,3.9,8,1,0,1,8,1,10.8,0,8,1,0,1,8,1,42,8,1
2024/3/16,9.4,8,1,14.9,8,1,5.4,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,68,8,1
2024/3/17,11.1,8,1,15.1,8,1,4.5,8,1,1.0,0,8,1,0.0,0,8,1,0,1,8,1,65,8,1
2024/3/18,5.2,8,1,8.7,8,1,0.9,8,1,0.0,0,8,1,4.5,0,8,1,0,1,8,1,56,8,1
2024/3/19,6.3,8,1,12.9,8,1,0.1,8,1,1.5,0,8,1,4.6,0,8,1,0,1,8,1,57,8,1
2024/3/20,4.6,8,1,8.4,8,1,0.5,8,1,18.0,0,8,1,0.6,0,8,1,1,0,8,1,83,8,1
2024/3/21,2.3,8,1,6.7,8,1,-0.1,8,1,0.0,0,8,1,4.5,0,8,1,0,1,8,1,77,8,1
2024/3/22,4.4,8,1,9.4,8,1,0.4,8,1,1.0,0,8,1,6.3,0,8,1,2,0,8,1,68,8,1
2024/3/23,8.0,8,1,13.5,8,1,1.9,8,1,7.5,0,8,1,1.2,0,8,1,0,1,8,1,71,8,1
2024/3/24,9.8,8,1,14.7,8,1,5.2,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,80,8,1
2024/3/25,9.7,8,1,11.1,8,1,8.7,8,1,5.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2024/3/26,6.9,8,1,9.1,8,1,3.2,8,1,61.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2024/3/27,6.9,8,1,12.3,8,1,2.5,8,1,0.5,0,8,1,8.8,0,8,1,0,1,8,1,74,8,1
2024/3/28,10.6,8,1,17.8,8,1,1.7,8,1,0.0,0,8,1,3.1,0,8,1,0,1,8,1,65,8,1
2024/3/29,16.0,8,1,19.1,8,1,13.4,8,1,10.5,0,8,1,5.2,0,8,1,0,1,8,1,65,8,1
2024/3/30,14.8,8,1,18.5,8,1,11.9,8,1,1.5,0,8,1,7.2,0,8,1,0,1,8,1,58,8,1
2024/3/31,12.9,8,1,18.4,8,1,8.9,8,1,1.5,0,8,1,2.6,0,8,1,0,1,8,1,72,8,1
2024/4/1,10.9,8,1,17.3,8,1,7.0,8,1,0.0,0,8,1,6.4,0,8,1,0,1,8,1,66,8,1
2024/4/2,8.8,8,1,13.7,8,1,3.9,8,1,0,1,8,1,0.6,0,8,1,0,1,8,1,70,8,1
2024/4/3,10.6,8,1,16.6,8,1,6.1,8,1,34.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2024/4/4,11.8,8,1,16.5,8,1,9.9,8,1,12.5,0,8,1,3.4,0,8,1,0,1,8,1,84,8,1
2024/4/5,10.7,8,1,14.1,8,1,8.4,8,1,0,1,8,1,6.8,0,8,1,0,1,8,1,70,8,1
2024/4/6,11.4,8,1,16.9,8,1,6.0,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,78,8,1
2024/4/7,15.2,8,1,22.5,8,1,7.8,8,1,0,1,8,1,11.3,0,8,1,0,1,8,1,70,8,1
2024/4/8,14.5,8,1,19.8,8,1,9.7,8,1,18.5,0,8,1,4.6,0,8,1,0,1,8,1,83,8,1
2024/4/9,9.8,8,1,12.9,8,1,6.6,8,1,59.5,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2024/4/10,8.8,8,1,12.9,8,1,5.2,8,1,0,1,8,1,12.1,0,8,1,0,1,8,1,65,8,1
2024/4/11,12.6,8,1,18.7,8,1,4.2,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,66,8,1
2024/4/12,14.7,8,1,21.4,8,1,8.6,8,1,0,1,8,1,11.4,0,8,1,0,1,8,1,67,8,1
2024/4/13,13.9,8,1,19.4,8,1,7.9,8,1,0,1,8,1,11.9,0,8,1,0,1,8,1,71,8,1
2024/4/14,15.2,8,1,22.1,8,1,8.5,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,72,8,1
2024/4/15,18.3,8,1,24.4,8,1,10.4,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,63,8,1
2024/4/16,20.0,8,1,24.5,8,1,15.2,8,1,8.0,0,8,1,4.0,0,8,1,0,1,8,1,53,8,1
2024/4/17,17.3,8,1,22.9,8,1,13.3,8,1,20.5,0,8,1,9.0,0,8,1,0,1,8,1,73,8,1
2024/4/18,13.9,8,1,17.0,8,1,11.1,8,1,0,1,8,1,3.8,0,8,1,0,1,8,1,79,8,1
2024/4/19,15.1,8,1,20.7,8,1,11.0,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,62,8,1
2024/4/20,14.1,8,1,19.5,8,1,8.7,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,72,8,1
2024/4/21,13.9,8,1,16.9,8,1,12.1,8,1,1.5,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2024/4/22,13.7,8,1,16.8,8,1,11.6,8,1,0.0,0,8,1,0.8,0,8,1,0,1,8,1,86,8,1
2024/4/23,14.1,8,1,17.5,8,1,12.2,8,1,0.0,0,8,1,1.0,0,8,1,0,1,8,1,89,8,1
2024/4/24,15.0,8,1,18.0,8,1,13.2,8,1,18.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2024/4/25,17.3,8,1,23.0,8,1,12.1,8,1,0.0,0,8,1,11.2,0,8,1,0,1,8,1,69,8,1
2024/4/26,17.3,8,1,24.3,8,1,11.1,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,67,8,1
2024/4/27,17.9,8,1,23.1,8,1,12.8,8,1,0,1,8,1,5.4,0,8,1,0,1,8,1,72,8,1
2024/4/28,18.6,8,1,26.1,8,1,11.3,8,1,0,1,8,1,12.1,0,8,1,0,1,8,1,65,8,1
2024/4/29,16.5,8,1,19.0,8,1,13.7,8,1,1.0,0,8,1,5.0,0,8,1,0,1,8,1,88,8,1
2024/4/30,17.1,8,1,20.0,8,1,15.2,8,1,5.0,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2024/5/1,12.9,8,1,15.9,8,1,11.9,8,1,3.0,0,8,1,0.0,0,8,1,0,1,8,1,85,8,1
2024/5/2,13.5,8,1,17.6,8,1,9.0,8,1,0,1,8,1,11.2,0,8,1,0,1,8,1,73,8,1
2024/5/3,16.6,8,1,24.7,8,1,9.0,8,1,0,1,8,1,12.9,0,8,1,0,1,8,1,69,8,1
2024/5/4,18.3,8,1,25.1,8,1,10.2,8,1,0,1,8,1,12.9,0,8,1,0,1,8,1,63,8,1
2024/5/5,22.4,8,1,31.3,8,1,13.1,8,1,0,1,8,1,12.9,0,8,1,0,1,8,1,47,8,1
2024/5/6,23.1,8,1,25.5,8,1,20.0,8,1,0.0,0,8,1,1.0,0,8,1,0,1,8,1,39,8,1
2024/5/7,18.7,8,1,22.2,8,1,13.6,8,1,6.5,0,8,1,0.3,0,8,1,0,1,8,1,73,8,1
2024/5/8,11.2,8,1,13.6,8,1,9.6,8,1,13.0,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2024/5/9,12.0,8,1,16.9,8,1,8.9,8,1,6.0,0,8,1,7.8,0,8,1,0,1,8,1,74,8,1
2024/5/10,16.8,8,1,24.5,8,1,7.3,8,1,0,1,8,1,13.2,0,8,1,0,1,8,1,53,8,1
